ContentsCode_kode,år_kode,geografi_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,geografi_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,3,30115,2,3,0,ok-sos001,2015,Søndre Nordstrand,Kvinner,40-49,Antall mottakere av AAP,211
EliminatedValue,3,30115,2,4,0,ok-sos001,2015,Søndre Nordstrand,Kvinner,50-59,Antall mottakere av AAP,179
EliminatedValue,3,30115,2,5,0,ok-sos001,2015,Søndre Nordstrand,Kvinner,60+,Antall mottakere av AAP,44
EliminatedValue,3,30116,0,0,0,ok-sos001,2015,Sentrum,Begge kjønn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,3,30116,0,1,0,ok-sos001,2015,Sentrum,Begge kjønn,Under 30,Antall mottakere av AAP,
EliminatedValue,3,30116,0,2,0,ok-sos001,2015,Sentrum,Begge kjønn,30-39,Antall mottakere av AAP,
EliminatedValue,3,30116,0,3,0,ok-sos001,2015,Sentrum,Begge kjønn,40-49,Antall mottakere av AAP,
EliminatedValue,3,30116,0,4,0,ok-sos001,2015,Sentrum,Begge kjønn,50-59,Antall mottakere av AAP,
EliminatedValue,3,30116,0,5,0,ok-sos001,2015,Sentrum,Begge kjønn,60+,Antall mottakere av AAP,
EliminatedValue,3,30116,1,0,0,ok-sos001,2015,Sentrum,Menn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,3,30116,1,1,0,ok-sos001,2015,Sentrum,Menn,Under 30,Antall mottakere av AAP,
EliminatedValue,3,30116,1,2,0,ok-sos001,2015,Sentrum,Menn,30-39,Antall mottakere av AAP,
EliminatedValue,3,30116,1,3,0,ok-sos001,2015,Sentrum,Menn,40-49,Antall mottakere av AAP,
EliminatedValue,3,30116,1,4,0,ok-sos001,2015,Sentrum,Menn,50-59,Antall mottakere av AAP,
EliminatedValue,3,30116,1,5,0,ok-sos001,2015,Sentrum,Menn,60+,Antall mottakere av AAP,
EliminatedValue,3,30116,2,0,0,ok-sos001,2015,Sentrum,Kvinner,Alder i alt,Antall mottakere av AAP,
EliminatedValue,3,30116,2,1,0,ok-sos001,2015,Sentrum,Kvinner,Under 30,Antall mottakere av AAP,
EliminatedValue,3,30116,2,2,0,ok-sos001,2015,Sentrum,Kvinner,30-39,Antall mottakere av AAP,
EliminatedValue,3,30116,2,3,0,ok-sos001,2015,Sentrum,Kvinner,40-49,Antall mottakere av AAP,
EliminatedValue,3,30116,2,4,0,ok-sos001,2015,Sentrum,Kvinner,50-59,Antall mottakere av AAP,
EliminatedValue,3,30116,2,5,0,ok-sos001,2015,Sentrum,Kvinner,60+,Antall mottakere av AAP,
EliminatedValue,3,30117,0,0,0,ok-sos001,2015,Marka,Begge kjønn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,3,30117,0,1,0,ok-sos001,2015,Marka,Begge kjønn,Under 30,Antall mottakere av AAP,
EliminatedValue,3,30117,0,2,0,ok-sos001,2015,Marka,Begge kjønn,30-39,Antall mottakere av AAP,
EliminatedValue,3,30117,0,3,0,ok-sos001,2015,Marka,Begge kjønn,40-49,Antall mottakere av AAP,
EliminatedValue,3,30117,0,4,0,ok-sos001,2015,Marka,Begge kjønn,50-59,Antall mottakere av AAP,
EliminatedValue,3,30117,0,5,0,ok-sos001,2015,Marka,Begge kjønn,60+,Antall mottakere av AAP,
EliminatedValue,3,30117,1,0,0,ok-sos001,2015,Marka,Menn,Alder i alt,Antall mottakere av AAP,
EliminatedValue,3,30117,1,1,0,ok-sos001,2015,Marka,Menn,Under 30,Antall mottakere av AAP,
EliminatedValue,3,30117,1,2,0,ok-sos001,2015,Marka,Menn,30-39,Antall mottakere av AAP,
EliminatedValue,3,30117,1,3,0,ok-sos001,2015,Marka,Menn,40-49,Antall mottakere av AAP,
EliminatedValue,3,30117,1,4,0,ok-sos001,2015,Marka,Menn,50-59,Antall mottakere av AAP,
EliminatedValue,3,30117,1,5,0,ok-sos001,2015,Marka,Menn,60+,Antall mottakere av AAP,
EliminatedValue,3,30117,2,0,0,ok-sos001,2015,Marka,Kvinner,Alder i alt,Antall mottakere av AAP,
EliminatedValue,3,30117,2,1,0,ok-sos001,2015,Marka,Kvinner,Under 30,Antall mottakere av AAP,
EliminatedValue,3,30117,2,2,0,ok-sos001,2015,Marka,Kvinner,30-39,Antall mottakere av AAP,
EliminatedValue,3,30117,2,3,0,ok-sos001,2015,Marka,Kvinner,40-49,Antall mottakere av AAP,
EliminatedValue,3,30117,2,4,0,ok-sos001,2015,Marka,Kvinner,50-59,Antall mottakere av AAP,
EliminatedValue,3,30117,2,5,0,ok-sos001,2015,Marka,Kvinner,60+,Antall mottakere av AAP,
EliminatedValue,4,301,0,0,0,ok-sos001,2016,Oslo i alt,Begge kjønn,Alder i alt,Antall mottakere av AAP,18301
EliminatedValue,4,301,0,1,0,ok-sos001,2016,Oslo i alt,Begge kjønn,Under 30,Antall mottakere av AAP,3003
EliminatedValue,4,301,0,2,0,ok-sos001,2016,Oslo i alt,Begge kjønn,30-39,Antall mottakere av AAP,4130
EliminatedValue,4,301,0,3,0,ok-sos001,2016,Oslo i alt,Begge kjønn,40-49,Antall mottakere av AAP,4856
EliminatedValue,4,301,0,4,0,ok-sos001,2016,Oslo i alt,Begge kjønn,50-59,Antall mottakere av AAP,4443
EliminatedValue,4,301,0,5,0,ok-sos001,2016,Oslo i alt,Begge kjønn,60+,Antall mottakere av AAP,1869
EliminatedValue,4,301,1,0,0,ok-sos001,2016,Oslo i alt,Menn,Alder i alt,Antall mottakere av AAP,7810
EliminatedValue,4,301,1,1,0,ok-sos001,2016,Oslo i alt,Menn,Under 30,Antall mottakere av AAP,1269
EliminatedValue,4,301,1,2,0,ok-sos001,2016,Oslo i alt,Menn,30-39,Antall mottakere av AAP,1741
EliminatedValue,4,301,1,3,0,ok-sos001,2016,Oslo i alt,Menn,40-49,Antall mottakere av AAP,1987
EliminatedValue,4,301,1,4,0,ok-sos001,2016,Oslo i alt,Menn,50-59,Antall mottakere av AAP,1940
EliminatedValue,4,301,1,5,0,ok-sos001,2016,Oslo i alt,Menn,60+,Antall mottakere av AAP,873
EliminatedValue,4,301,2,0,0,ok-sos001,2016,Oslo i alt,Kvinner,Alder i alt,Antall mottakere av AAP,10491
EliminatedValue,4,301,2,1,0,ok-sos001,2016,Oslo i alt,Kvinner,Under 30,Antall mottakere av AAP,1734
EliminatedValue,4,301,2,2,0,ok-sos001,2016,Oslo i alt,Kvinner,30-39,Antall mottakere av AAP,2389
EliminatedValue,4,301,2,3,0,ok-sos001,2016,Oslo i alt,Kvinner,40-49,Antall mottakere av AAP,2869
EliminatedValue,4,301,2,4,0,ok-sos001,2016,Oslo i alt,Kvinner,50-59,Antall mottakere av AAP,2503
EliminatedValue,4,301,2,5,0,ok-sos001,2016,Oslo i alt,Kvinner,60+,Antall mottakere av AAP,996
EliminatedValue,4,30101,0,0,0,ok-sos001,2016,Gamle Oslo,Begge kjønn,Alder i alt,Antall mottakere av AAP,1736
EliminatedValue,4,30101,0,1,0,ok-sos001,2016,Gamle Oslo,Begge kjønn,Under 30,Antall mottakere av AAP,289
EliminatedValue,4,30101,0,2,0,ok-sos001,2016,Gamle Oslo,Begge kjønn,30-39,Antall mottakere av AAP,504
EliminatedValue,4,30101,0,3,0,ok-sos001,2016,Gamle Oslo,Begge kjønn,40-49,Antall mottakere av AAP,453
EliminatedValue,4,30101,0,4,0,ok-sos001,2016,Gamle Oslo,Begge kjønn,50-59,Antall mottakere av AAP,370
EliminatedValue,4,30101,0,5,0,ok-sos001,2016,Gamle Oslo,Begge kjønn,60+,Antall mottakere av AAP,120
EliminatedValue,4,30101,1,0,0,ok-sos001,2016,Gamle Oslo,Menn,Alder i alt,Antall mottakere av AAP,838
EliminatedValue,4,30101,1,1,0,ok-sos001,2016,Gamle Oslo,Menn,Under 30,Antall mottakere av AAP,123
EliminatedValue,4,30101,1,2,0,ok-sos001,2016,Gamle Oslo,Menn,30-39,Antall mottakere av AAP,243
EliminatedValue,4,30101,1,3,0,ok-sos001,2016,Gamle Oslo,Menn,40-49,Antall mottakere av AAP,226
EliminatedValue,4,30101,1,4,0,ok-sos001,2016,Gamle Oslo,Menn,50-59,Antall mottakere av AAP,188
EliminatedValue,4,30101,1,5,0,ok-sos001,2016,Gamle Oslo,Menn,60+,Antall mottakere av AAP,58
EliminatedValue,4,30101,2,0,0,ok-sos001,2016,Gamle Oslo,Kvinner,Alder i alt,Antall mottakere av AAP,898
EliminatedValue,4,30101,2,1,0,ok-sos001,2016,Gamle Oslo,Kvinner,Under 30,Antall mottakere av AAP,166
EliminatedValue,4,30101,2,2,0,ok-sos001,2016,Gamle Oslo,Kvinner,30-39,Antall mottakere av AAP,261
EliminatedValue,4,30101,2,3,0,ok-sos001,2016,Gamle Oslo,Kvinner,40-49,Antall mottakere av AAP,227
EliminatedValue,4,30101,2,4,0,ok-sos001,2016,Gamle Oslo,Kvinner,50-59,Antall mottakere av AAP,182
EliminatedValue,4,30101,2,5,0,ok-sos001,2016,Gamle Oslo,Kvinner,60+,Antall mottakere av AAP,62
EliminatedValue,4,30102,0,0,0,ok-sos001,2016,Grünerløkka,Begge kjønn,Alder i alt,Antall mottakere av AAP,1672
EliminatedValue,4,30102,0,1,0,ok-sos001,2016,Grünerløkka,Begge kjønn,Under 30,Antall mottakere av AAP,356
EliminatedValue,4,30102,0,2,0,ok-sos001,2016,Grünerløkka,Begge kjønn,30-39,Antall mottakere av AAP,475
EliminatedValue,4,30102,0,3,0,ok-sos001,2016,Grünerløkka,Begge kjønn,40-49,Antall mottakere av AAP,405
EliminatedValue,4,30102,0,4,0,ok-sos001,2016,Grünerløkka,Begge kjønn,50-59,Antall mottakere av AAP,307
EliminatedValue,4,30102,0,5,0,ok-sos001,2016,Grünerløkka,Begge kjønn,60+,Antall mottakere av AAP,129
EliminatedValue,4,30102,1,0,0,ok-sos001,2016,Grünerløkka,Menn,Alder i alt,Antall mottakere av AAP,784
EliminatedValue,4,30102,1,1,0,ok-sos001,2016,Grünerløkka,Menn,Under 30,Antall mottakere av AAP,146
EliminatedValue,4,30102,1,2,0,ok-sos001,2016,Grünerløkka,Menn,30-39,Antall mottakere av AAP,212
EliminatedValue,4,30102,1,3,0,ok-sos001,2016,Grünerløkka,Menn,40-49,Antall mottakere av AAP,197
EliminatedValue,4,30102,1,4,0,ok-sos001,2016,Grünerløkka,Menn,50-59,Antall mottakere av AAP,159
EliminatedValue,4,30102,1,5,0,ok-sos001,2016,Grünerløkka,Menn,60+,Antall mottakere av AAP,70
EliminatedValue,4,30102,2,0,0,ok-sos001,2016,Grünerløkka,Kvinner,Alder i alt,Antall mottakere av AAP,888
EliminatedValue,4,30102,2,1,0,ok-sos001,2016,Grünerløkka,Kvinner,Under 30,Antall mottakere av AAP,210
EliminatedValue,4,30102,2,2,0,ok-sos001,2016,Grünerløkka,Kvinner,30-39,Antall mottakere av AAP,263
EliminatedValue,4,30102,2,3,0,ok-sos001,2016,Grünerløkka,Kvinner,40-49,Antall mottakere av AAP,208
EliminatedValue,4,30102,2,4,0,ok-sos001,2016,Grünerløkka,Kvinner,50-59,Antall mottakere av AAP,148
EliminatedValue,4,30102,2,5,0,ok-sos001,2016,Grünerløkka,Kvinner,60+,Antall mottakere av AAP,59
EliminatedValue,4,30103,0,0,0,ok-sos001,2016,Sagene,Begge kjønn,Alder i alt,Antall mottakere av AAP,1471
EliminatedValue,4,30103,0,1,0,ok-sos001,2016,Sagene,Begge kjønn,Under 30,Antall mottakere av AAP,301
EliminatedValue,4,30103,0,2,0,ok-sos001,2016,Sagene,Begge kjønn,30-39,Antall mottakere av AAP,385
EliminatedValue,4,30103,0,3,0,ok-sos001,2016,Sagene,Begge kjønn,40-49,Antall mottakere av AAP,368
EliminatedValue,4,30103,0,4,0,ok-sos001,2016,Sagene,Begge kjønn,50-59,Antall mottakere av AAP,311
EliminatedValue,4,30103,0,5,0,ok-sos001,2016,Sagene,Begge kjønn,60+,Antall mottakere av AAP,106
EliminatedValue,4,30103,1,0,0,ok-sos001,2016,Sagene,Menn,Alder i alt,Antall mottakere av AAP,640
EliminatedValue,4,30103,1,1,0,ok-sos001,2016,Sagene,Menn,Under 30,Antall mottakere av AAP,110
EliminatedValue,4,30103,1,2,0,ok-sos001,2016,Sagene,Menn,30-39,Antall mottakere av AAP,149
EliminatedValue,4,30103,1,3,0,ok-sos001,2016,Sagene,Menn,40-49,Antall mottakere av AAP,172
EliminatedValue,4,30103,1,4,0,ok-sos001,2016,Sagene,Menn,50-59,Antall mottakere av AAP,154
EliminatedValue,4,30103,1,5,0,ok-sos001,2016,Sagene,Menn,60+,Antall mottakere av AAP,55
EliminatedValue,4,30103,2,0,0,ok-sos001,2016,Sagene,Kvinner,Alder i alt,Antall mottakere av AAP,831
EliminatedValue,4,30103,2,1,0,ok-sos001,2016,Sagene,Kvinner,Under 30,Antall mottakere av AAP,191
EliminatedValue,4,30103,2,2,0,ok-sos001,2016,Sagene,Kvinner,30-39,Antall mottakere av AAP,236
EliminatedValue,4,30103,2,3,0,ok-sos001,2016,Sagene,Kvinner,40-49,Antall mottakere av AAP,196
EliminatedValue,4,30103,2,4,0,ok-sos001,2016,Sagene,Kvinner,50-59,Antall mottakere av AAP,157
EliminatedValue,4,30103,2,5,0,ok-sos001,2016,Sagene,Kvinner,60+,Antall mottakere av AAP,51
EliminatedValue,4,30104,0,0,0,ok-sos001,2016,St. Hanshaugen,Begge kjønn,Alder i alt,Antall mottakere av AAP,1145
EliminatedValue,4,30104,0,1,0,ok-sos001,2016,St. Hanshaugen,Begge kjønn,Under 30,Antall mottakere av AAP,282
EliminatedValue,4,30104,0,2,0,ok-sos001,2016,St. Hanshaugen,Begge kjønn,30-39,Antall mottakere av AAP,314
EliminatedValue,4,30104,0,3,0,ok-sos001,2016,St. Hanshaugen,Begge kjønn,40-49,Antall mottakere av AAP,233
EliminatedValue,4,30104,0,4,0,ok-sos001,2016,St. Hanshaugen,Begge kjønn,50-59,Antall mottakere av AAP,229
EliminatedValue,4,30104,0,5,0,ok-sos001,2016,St. Hanshaugen,Begge kjønn,60+,Antall mottakere av AAP,87
EliminatedValue,4,30104,1,0,0,ok-sos001,2016,St. Hanshaugen,Menn,Alder i alt,Antall mottakere av AAP,494
EliminatedValue,4,30104,1,1,0,ok-sos001,2016,St. Hanshaugen,Menn,Under 30,Antall mottakere av AAP,102
EliminatedValue,4,30104,1,2,0,ok-sos001,2016,St. Hanshaugen,Menn,30-39,Antall mottakere av AAP,143
EliminatedValue,4,30104,1,3,0,ok-sos001,2016,St. Hanshaugen,Menn,40-49,Antall mottakere av AAP,111
EliminatedValue,4,30104,1,4,0,ok-sos001,2016,St. Hanshaugen,Menn,50-59,Antall mottakere av AAP,105
EliminatedValue,4,30104,1,5,0,ok-sos001,2016,St. Hanshaugen,Menn,60+,Antall mottakere av AAP,33
EliminatedValue,4,30104,2,0,0,ok-sos001,2016,St. Hanshaugen,Kvinner,Alder i alt,Antall mottakere av AAP,651
EliminatedValue,4,30104,2,1,0,ok-sos001,2016,St. Hanshaugen,Kvinner,Under 30,Antall mottakere av AAP,180
EliminatedValue,4,30104,2,2,0,ok-sos001,2016,St. Hanshaugen,Kvinner,30-39,Antall mottakere av AAP,171
EliminatedValue,4,30104,2,3,0,ok-sos001,2016,St. Hanshaugen,Kvinner,40-49,Antall mottakere av AAP,122
EliminatedValue,4,30104,2,4,0,ok-sos001,2016,St. Hanshaugen,Kvinner,50-59,Antall mottakere av AAP,124
EliminatedValue,4,30104,2,5,0,ok-sos001,2016,St. Hanshaugen,Kvinner,60+,Antall mottakere av AAP,54
EliminatedValue,4,30105,0,0,0,ok-sos001,2016,Frogner,Begge kjønn,Alder i alt,Antall mottakere av AAP,1438
EliminatedValue,4,30105,0,1,0,ok-sos001,2016,Frogner,Begge kjønn,Under 30,Antall mottakere av AAP,262
EliminatedValue,4,30105,0,2,0,ok-sos001,2016,Frogner,Begge kjønn,30-39,Antall mottakere av AAP,336
EliminatedValue,4,30105,0,3,0,ok-sos001,2016,Frogner,Begge kjønn,40-49,Antall mottakere av AAP,361
EliminatedValue,4,30105,0,4,0,ok-sos001,2016,Frogner,Begge kjønn,50-59,Antall mottakere av AAP,319
EliminatedValue,4,30105,0,5,0,ok-sos001,2016,Frogner,Begge kjønn,60+,Antall mottakere av AAP,160
EliminatedValue,4,30105,1,0,0,ok-sos001,2016,Frogner,Menn,Alder i alt,Antall mottakere av AAP,577
EliminatedValue,4,30105,1,1,0,ok-sos001,2016,Frogner,Menn,Under 30,Antall mottakere av AAP,81
EliminatedValue,4,30105,1,2,0,ok-sos001,2016,Frogner,Menn,30-39,Antall mottakere av AAP,135
EliminatedValue,4,30105,1,3,0,ok-sos001,2016,Frogner,Menn,40-49,Antall mottakere av AAP,161
EliminatedValue,4,30105,1,4,0,ok-sos001,2016,Frogner,Menn,50-59,Antall mottakere av AAP,136
EliminatedValue,4,30105,1,5,0,ok-sos001,2016,Frogner,Menn,60+,Antall mottakere av AAP,64
EliminatedValue,4,30105,2,0,0,ok-sos001,2016,Frogner,Kvinner,Alder i alt,Antall mottakere av AAP,861
EliminatedValue,4,30105,2,1,0,ok-sos001,2016,Frogner,Kvinner,Under 30,Antall mottakere av AAP,181
EliminatedValue,4,30105,2,2,0,ok-sos001,2016,Frogner,Kvinner,30-39,Antall mottakere av AAP,201
EliminatedValue,4,30105,2,3,0,ok-sos001,2016,Frogner,Kvinner,40-49,Antall mottakere av AAP,200
EliminatedValue,4,30105,2,4,0,ok-sos001,2016,Frogner,Kvinner,50-59,Antall mottakere av AAP,183
EliminatedValue,4,30105,2,5,0,ok-sos001,2016,Frogner,Kvinner,60+,Antall mottakere av AAP,96
EliminatedValue,4,30106,0,0,0,ok-sos001,2016,Ullern,Begge kjønn,Alder i alt,Antall mottakere av AAP,617
EliminatedValue,4,30106,0,1,0,ok-sos001,2016,Ullern,Begge kjønn,Under 30,Antall mottakere av AAP,98
EliminatedValue,4,30106,0,2,0,ok-sos001,2016,Ullern,Begge kjønn,30-39,Antall mottakere av AAP,102
EliminatedValue,4,30106,0,3,0,ok-sos001,2016,Ullern,Begge kjønn,40-49,Antall mottakere av AAP,149
EliminatedValue,4,30106,0,4,0,ok-sos001,2016,Ullern,Begge kjønn,50-59,Antall mottakere av AAP,170
EliminatedValue,4,30106,0,5,0,ok-sos001,2016,Ullern,Begge kjønn,60+,Antall mottakere av AAP,98
EliminatedValue,4,30106,1,0,0,ok-sos001,2016,Ullern,Menn,Alder i alt,Antall mottakere av AAP,253
EliminatedValue,4,30106,1,1,0,ok-sos001,2016,Ullern,Menn,Under 30,Antall mottakere av AAP,50
EliminatedValue,4,30106,1,2,0,ok-sos001,2016,Ullern,Menn,30-39,Antall mottakere av AAP,47
EliminatedValue,4,30106,1,3,0,ok-sos001,2016,Ullern,Menn,40-49,Antall mottakere av AAP,55
EliminatedValue,4,30106,1,4,0,ok-sos001,2016,Ullern,Menn,50-59,Antall mottakere av AAP,63
EliminatedValue,4,30106,1,5,0,ok-sos001,2016,Ullern,Menn,60+,Antall mottakere av AAP,38
EliminatedValue,4,30106,2,0,0,ok-sos001,2016,Ullern,Kvinner,Alder i alt,Antall mottakere av AAP,364
EliminatedValue,4,30106,2,1,0,ok-sos001,2016,Ullern,Kvinner,Under 30,Antall mottakere av AAP,48
EliminatedValue,4,30106,2,2,0,ok-sos001,2016,Ullern,Kvinner,30-39,Antall mottakere av AAP,55
EliminatedValue,4,30106,2,3,0,ok-sos001,2016,Ullern,Kvinner,40-49,Antall mottakere av AAP,94
EliminatedValue,4,30106,2,4,0,ok-sos001,2016,Ullern,Kvinner,50-59,Antall mottakere av AAP,107
EliminatedValue,4,30106,2,5,0,ok-sos001,2016,Ullern,Kvinner,60+,Antall mottakere av AAP,60
EliminatedValue,4,30107,0,0,0,ok-sos001,2016,Vestre Aker,Begge kjønn,Alder i alt,Antall mottakere av AAP,795
EliminatedValue,4,30107,0,1,0,ok-sos001,2016,Vestre Aker,Begge kjønn,Under 30,Antall mottakere av AAP,102
EliminatedValue,4,30107,0,2,0,ok-sos001,2016,Vestre Aker,Begge kjønn,30-39,Antall mottakere av AAP,146
EliminatedValue,4,30107,0,3,0,ok-sos001,2016,Vestre Aker,Begge kjønn,40-49,Antall mottakere av AAP,211
EliminatedValue,4,30107,0,4,0,ok-sos001,2016,Vestre Aker,Begge kjønn,50-59,Antall mottakere av AAP,203
EliminatedValue,4,30107,0,5,0,ok-sos001,2016,Vestre Aker,Begge kjønn,60+,Antall mottakere av AAP,133
EliminatedValue,4,30107,1,0,0,ok-sos001,2016,Vestre Aker,Menn,Alder i alt,Antall mottakere av AAP,302
EliminatedValue,4,30107,1,1,0,ok-sos001,2016,Vestre Aker,Menn,Under 30,Antall mottakere av AAP,52
EliminatedValue,4,30107,1,2,0,ok-sos001,2016,Vestre Aker,Menn,30-39,Antall mottakere av AAP,55
EliminatedValue,4,30107,1,3,0,ok-sos001,2016,Vestre Aker,Menn,40-49,Antall mottakere av AAP,72
EliminatedValue,4,30107,1,4,0,ok-sos001,2016,Vestre Aker,Menn,50-59,Antall mottakere av AAP,66
EliminatedValue,4,30107,1,5,0,ok-sos001,2016,Vestre Aker,Menn,60+,Antall mottakere av AAP,57
EliminatedValue,4,30107,2,0,0,ok-sos001,2016,Vestre Aker,Kvinner,Alder i alt,Antall mottakere av AAP,493
EliminatedValue,4,30107,2,1,0,ok-sos001,2016,Vestre Aker,Kvinner,Under 30,Antall mottakere av AAP,50
EliminatedValue,4,30107,2,2,0,ok-sos001,2016,Vestre Aker,Kvinner,30-39,Antall mottakere av AAP,91
EliminatedValue,4,30107,2,3,0,ok-sos001,2016,Vestre Aker,Kvinner,40-49,Antall mottakere av AAP,139
EliminatedValue,4,30107,2,4,0,ok-sos001,2016,Vestre Aker,Kvinner,50-59,Antall mottakere av AAP,137
EliminatedValue,4,30107,2,5,0,ok-sos001,2016,Vestre Aker,Kvinner,60+,Antall mottakere av AAP,76
EliminatedValue,4,30108,0,0,0,ok-sos001,2016,Nordre Aker,Begge kjønn,Alder i alt,Antall mottakere av AAP,952
EliminatedValue,4,30108,0,1,0,ok-sos001,2016,Nordre Aker,Begge kjønn,Under 30,Antall mottakere av AAP,195
EliminatedValue,4,30108,0,2,0,ok-sos001,2016,Nordre Aker,Begge kjønn,30-39,Antall mottakere av AAP,184
EliminatedValue,4,30108,0,3,0,ok-sos001,2016,Nordre Aker,Begge kjønn,40-49,Antall mottakere av AAP,244
EliminatedValue,4,30108,0,4,0,ok-sos001,2016,Nordre Aker,Begge kjønn,50-59,Antall mottakere av AAP,211
EliminatedValue,4,30108,0,5,0,ok-sos001,2016,Nordre Aker,Begge kjønn,60+,Antall mottakere av AAP,118
EliminatedValue,4,30108,1,0,0,ok-sos001,2016,Nordre Aker,Menn,Alder i alt,Antall mottakere av AAP,375
EliminatedValue,4,30108,1,1,0,ok-sos001,2016,Nordre Aker,Menn,Under 30,Antall mottakere av AAP,89
EliminatedValue,4,30108,1,2,0,ok-sos001,2016,Nordre Aker,Menn,30-39,Antall mottakere av AAP,86
EliminatedValue,4,30108,1,3,0,ok-sos001,2016,Nordre Aker,Menn,40-49,Antall mottakere av AAP,70
EliminatedValue,4,30108,1,4,0,ok-sos001,2016,Nordre Aker,Menn,50-59,Antall mottakere av AAP,76
EliminatedValue,4,30108,1,5,0,ok-sos001,2016,Nordre Aker,Menn,60+,Antall mottakere av AAP,54
EliminatedValue,4,30108,2,0,0,ok-sos001,2016,Nordre Aker,Kvinner,Alder i alt,Antall mottakere av AAP,577
EliminatedValue,4,30108,2,1,0,ok-sos001,2016,Nordre Aker,Kvinner,Under 30,Antall mottakere av AAP,106
EliminatedValue,4,30108,2,2,0,ok-sos001,2016,Nordre Aker,Kvinner,30-39,Antall mottakere av AAP,98
EliminatedValue,4,30108,2,3,0,ok-sos001,2016,Nordre Aker,Kvinner,40-49,Antall mottakere av AAP,174
EliminatedValue,4,30108,2,4,0,ok-sos001,2016,Nordre Aker,Kvinner,50-59,Antall mottakere av AAP,135
EliminatedValue,4,30108,2,5,0,ok-sos001,2016,Nordre Aker,Kvinner,60+,Antall mottakere av AAP,64
EliminatedValue,4,30109,0,0,0,ok-sos001,2016,Bjerke,Begge kjønn,Alder i alt,Antall mottakere av AAP,788
EliminatedValue,4,30109,0,1,0,ok-sos001,2016,Bjerke,Begge kjønn,Under 30,Antall mottakere av AAP,105
EliminatedValue,4,30109,0,2,0,ok-sos001,2016,Bjerke,Begge kjønn,30-39,Antall mottakere av AAP,169
EliminatedValue,4,30109,0,3,0,ok-sos001,2016,Bjerke,Begge kjønn,40-49,Antall mottakere av AAP,236
EliminatedValue,4,30109,0,4,0,ok-sos001,2016,Bjerke,Begge kjønn,50-59,Antall mottakere av AAP,203
EliminatedValue,4,30109,0,5,0,ok-sos001,2016,Bjerke,Begge kjønn,60+,Antall mottakere av AAP,75
EliminatedValue,4,30109,1,0,0,ok-sos001,2016,Bjerke,Menn,Alder i alt,Antall mottakere av AAP,366
EliminatedValue,4,30109,1,1,0,ok-sos001,2016,Bjerke,Menn,Under 30,Antall mottakere av AAP,47
EliminatedValue,4,30109,1,2,0,ok-sos001,2016,Bjerke,Menn,30-39,Antall mottakere av AAP,80
EliminatedValue,4,30109,1,3,0,ok-sos001,2016,Bjerke,Menn,40-49,Antall mottakere av AAP,97
EliminatedValue,4,30109,1,4,0,ok-sos001,2016,Bjerke,Menn,50-59,Antall mottakere av AAP,101
EliminatedValue,4,30109,1,5,0,ok-sos001,2016,Bjerke,Menn,60+,Antall mottakere av AAP,41
EliminatedValue,4,30109,2,0,0,ok-sos001,2016,Bjerke,Kvinner,Alder i alt,Antall mottakere av AAP,422
EliminatedValue,4,30109,2,1,0,ok-sos001,2016,Bjerke,Kvinner,Under 30,Antall mottakere av AAP,58
EliminatedValue,4,30109,2,2,0,ok-sos001,2016,Bjerke,Kvinner,30-39,Antall mottakere av AAP,89
EliminatedValue,4,30109,2,3,0,ok-sos001,2016,Bjerke,Kvinner,40-49,Antall mottakere av AAP,139
EliminatedValue,4,30109,2,4,0,ok-sos001,2016,Bjerke,Kvinner,50-59,Antall mottakere av AAP,102
EliminatedValue,4,30109,2,5,0,ok-sos001,2016,Bjerke,Kvinner,60+,Antall mottakere av AAP,34
EliminatedValue,4,30110,0,0,0,ok-sos001,2016,Grorud,Begge kjønn,Alder i alt,Antall mottakere av AAP,875
EliminatedValue,4,30110,0,1,0,ok-sos001,2016,Grorud,Begge kjønn,Under 30,Antall mottakere av AAP,113
EliminatedValue,4,30110,0,2,0,ok-sos001,2016,Grorud,Begge kjønn,30-39,Antall mottakere av AAP,171
EliminatedValue,4,30110,0,3,0,ok-sos001,2016,Grorud,Begge kjønn,40-49,Antall mottakere av AAP,277
EliminatedValue,4,30110,0,4,0,ok-sos001,2016,Grorud,Begge kjønn,50-59,Antall mottakere av AAP,233
EliminatedValue,4,30110,0,5,0,ok-sos001,2016,Grorud,Begge kjønn,60+,Antall mottakere av AAP,81
EliminatedValue,4,30110,1,0,0,ok-sos001,2016,Grorud,Menn,Alder i alt,Antall mottakere av AAP,373
EliminatedValue,4,30110,1,1,0,ok-sos001,2016,Grorud,Menn,Under 30,Antall mottakere av AAP,49
EliminatedValue,4,30110,1,2,0,ok-sos001,2016,Grorud,Menn,30-39,Antall mottakere av AAP,64
