ContentsCode_kode,år_kode,geografi_kode,alder_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,geografi_navn,alder_navn,statistikkvariabel_navn,verdi
EliminatedValue,7,1,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Sum bydeler,40-49 år,Andel sosialhjelpsmottakere i befolkningen,5.4
EliminatedValue,7,1,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Sum bydeler,40-49 år,Antall sosialhjelpsmottakere,4840
EliminatedValue,7,1,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Sum bydeler,50-66 år,Andel sosialhjelpsmottakere i befolkningen,3.8
EliminatedValue,7,1,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Sum bydeler,50-66 år,Antall sosialhjelpsmottakere,4121
EliminatedValue,7,1,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Sum bydeler,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.6
EliminatedValue,7,1,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Sum bydeler,67 år og over,Antall sosialhjelpsmottakere,376
EliminatedValue,7,2,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,I alt,Andel sosialhjelpsmottakere i befolkningen,7
EliminatedValue,7,2,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,I alt,Antall sosialhjelpsmottakere,2884
EliminatedValue,7,2,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,7.1
EliminatedValue,7,2,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,Under 20 år,Antall sosialhjelpsmottakere,46
EliminatedValue,7,2,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,20-24 år,Andel sosialhjelpsmottakere i befolkningen,8.8
EliminatedValue,7,2,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,20-24 år,Antall sosialhjelpsmottakere,321
EliminatedValue,7,2,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,25-29 år,Andel sosialhjelpsmottakere i befolkningen,5.7
EliminatedValue,7,2,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,25-29 år,Antall sosialhjelpsmottakere,417
EliminatedValue,7,2,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,30-39 år,Andel sosialhjelpsmottakere i befolkningen,5.5
EliminatedValue,7,2,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,30-39 år,Antall sosialhjelpsmottakere,727
EliminatedValue,7,2,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,40-49 år,Andel sosialhjelpsmottakere i befolkningen,9.8
EliminatedValue,7,2,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,40-49 år,Antall sosialhjelpsmottakere,678
EliminatedValue,7,2,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,50-66 år,Andel sosialhjelpsmottakere i befolkningen,9.2
EliminatedValue,7,2,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,50-66 år,Antall sosialhjelpsmottakere,630
EliminatedValue,7,2,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,67 år og over,Andel sosialhjelpsmottakere i befolkningen,2.4
EliminatedValue,7,2,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Gamle Oslo,67 år og over,Antall sosialhjelpsmottakere,65
EliminatedValue,7,3,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,I alt,Andel sosialhjelpsmottakere i befolkningen,5.1
EliminatedValue,7,3,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,I alt,Antall sosialhjelpsmottakere,2411
EliminatedValue,7,3,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,7.1
EliminatedValue,7,3,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,Under 20 år,Antall sosialhjelpsmottakere,51
EliminatedValue,7,3,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,20-24 år,Andel sosialhjelpsmottakere i befolkningen,5.8
EliminatedValue,7,3,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,20-24 år,Antall sosialhjelpsmottakere,314
EliminatedValue,7,3,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,25-29 år,Andel sosialhjelpsmottakere i befolkningen,3.3
EliminatedValue,7,3,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,25-29 år,Antall sosialhjelpsmottakere,334
EliminatedValue,7,3,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,30-39 år,Andel sosialhjelpsmottakere i befolkningen,4.2
EliminatedValue,7,3,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,30-39 år,Antall sosialhjelpsmottakere,630
EliminatedValue,7,3,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,40-49 år,Andel sosialhjelpsmottakere i befolkningen,7.8
EliminatedValue,7,3,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,40-49 år,Antall sosialhjelpsmottakere,539
EliminatedValue,7,3,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,50-66 år,Andel sosialhjelpsmottakere i befolkningen,7.8
EliminatedValue,7,3,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,50-66 år,Antall sosialhjelpsmottakere,492
EliminatedValue,7,3,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,67 år og over,Andel sosialhjelpsmottakere i befolkningen,1.8
EliminatedValue,7,3,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Grünerløkka,67 år og over,Antall sosialhjelpsmottakere,51
EliminatedValue,7,4,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,I alt,Andel sosialhjelpsmottakere i befolkningen,5.4
EliminatedValue,7,4,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,I alt,Antall sosialhjelpsmottakere,1855
EliminatedValue,7,4,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,6.5
EliminatedValue,7,4,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,Under 20 år,Antall sosialhjelpsmottakere,26
EliminatedValue,7,4,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,20-24 år,Andel sosialhjelpsmottakere i befolkningen,5.9
EliminatedValue,7,4,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,20-24 år,Antall sosialhjelpsmottakere,199
EliminatedValue,7,4,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,25-29 år,Andel sosialhjelpsmottakere i befolkningen,3.7
EliminatedValue,7,4,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,25-29 år,Antall sosialhjelpsmottakere,273
EliminatedValue,7,4,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,30-39 år,Andel sosialhjelpsmottakere i befolkningen,4.3
EliminatedValue,7,4,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,30-39 år,Antall sosialhjelpsmottakere,480
EliminatedValue,7,4,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,40-49 år,Andel sosialhjelpsmottakere i befolkningen,9
EliminatedValue,7,4,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,40-49 år,Antall sosialhjelpsmottakere,429
EliminatedValue,7,4,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,50-66 år,Andel sosialhjelpsmottakere i befolkningen,8.3
EliminatedValue,7,4,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,50-66 år,Antall sosialhjelpsmottakere,404
EliminatedValue,7,4,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,67 år og over,Andel sosialhjelpsmottakere i befolkningen,1.7
EliminatedValue,7,4,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Sagene,67 år og over,Antall sosialhjelpsmottakere,44
EliminatedValue,7,5,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,I alt,Andel sosialhjelpsmottakere i befolkningen,4.1
EliminatedValue,7,5,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,I alt,Antall sosialhjelpsmottakere,1340
EliminatedValue,7,5,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,3.6
EliminatedValue,7,5,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,Under 20 år,Antall sosialhjelpsmottakere,16
EliminatedValue,7,5,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,20-24 år,Andel sosialhjelpsmottakere i befolkningen,4.5
EliminatedValue,7,5,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,20-24 år,Antall sosialhjelpsmottakere,189
EliminatedValue,7,5,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.9
EliminatedValue,7,5,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,25-29 år,Antall sosialhjelpsmottakere,213
EliminatedValue,7,5,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,30-39 år,Andel sosialhjelpsmottakere i befolkningen,4
EliminatedValue,7,5,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,30-39 år,Antall sosialhjelpsmottakere,370
EliminatedValue,7,5,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,40-49 år,Andel sosialhjelpsmottakere i befolkningen,6.3
EliminatedValue,7,5,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,40-49 år,Antall sosialhjelpsmottakere,286
EliminatedValue,7,5,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,50-66 år,Andel sosialhjelpsmottakere i befolkningen,5.6
EliminatedValue,7,5,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,50-66 år,Antall sosialhjelpsmottakere,252
EliminatedValue,7,5,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.5
EliminatedValue,7,5,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel St.Hanshaugen,67 år og over,Antall sosialhjelpsmottakere,14
EliminatedValue,7,6,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,I alt,Andel sosialhjelpsmottakere i befolkningen,3.1
EliminatedValue,7,6,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,I alt,Antall sosialhjelpsmottakere,1514
EliminatedValue,7,6,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,1.6
EliminatedValue,7,6,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,Under 20 år,Antall sosialhjelpsmottakere,12
EliminatedValue,7,6,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,20-24 år,Andel sosialhjelpsmottakere i befolkningen,3.4
EliminatedValue,7,6,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,20-24 år,Antall sosialhjelpsmottakere,174
EliminatedValue,7,6,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.6
EliminatedValue,7,6,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,25-29 år,Antall sosialhjelpsmottakere,234
EliminatedValue,7,6,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3.5
EliminatedValue,7,6,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,30-39 år,Antall sosialhjelpsmottakere,400
EliminatedValue,7,6,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,40-49 år,Andel sosialhjelpsmottakere i befolkningen,5.4
EliminatedValue,7,6,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,40-49 år,Antall sosialhjelpsmottakere,366
EliminatedValue,7,6,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,50-66 år,Andel sosialhjelpsmottakere i befolkningen,3.2
EliminatedValue,7,6,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,50-66 år,Antall sosialhjelpsmottakere,299
EliminatedValue,7,6,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.4
EliminatedValue,7,6,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Frogner,67 år og over,Antall sosialhjelpsmottakere,29
EliminatedValue,7,7,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,I alt,Andel sosialhjelpsmottakere i befolkningen,1.6
EliminatedValue,7,7,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,I alt,Antall sosialhjelpsmottakere,396
EliminatedValue,7,7,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,1.5
EliminatedValue,7,7,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,Under 20 år,Antall sosialhjelpsmottakere,9
EliminatedValue,7,7,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,20-24 år,Andel sosialhjelpsmottakere i befolkningen,3.5
EliminatedValue,7,7,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,20-24 år,Antall sosialhjelpsmottakere,54
EliminatedValue,7,7,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.8
EliminatedValue,7,7,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,25-29 år,Antall sosialhjelpsmottakere,56
EliminatedValue,7,7,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,30-39 år,Andel sosialhjelpsmottakere i befolkningen,2.1
EliminatedValue,7,7,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,30-39 år,Antall sosialhjelpsmottakere,103
EliminatedValue,7,7,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,40-49 år,Andel sosialhjelpsmottakere i befolkningen,2
EliminatedValue,7,7,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,40-49 år,Antall sosialhjelpsmottakere,91
EliminatedValue,7,7,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,50-66 år,Andel sosialhjelpsmottakere i befolkningen,1.1
EliminatedValue,7,7,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,50-66 år,Antall sosialhjelpsmottakere,74
EliminatedValue,7,7,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.2
EliminatedValue,7,7,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Ullern,67 år og over,Antall sosialhjelpsmottakere,9
EliminatedValue,7,8,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,I alt,Andel sosialhjelpsmottakere i befolkningen,1.5
EliminatedValue,7,8,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,I alt,Antall sosialhjelpsmottakere,546
EliminatedValue,7,8,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,1.1
EliminatedValue,7,8,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,Under 20 år,Antall sosialhjelpsmottakere,12
EliminatedValue,7,8,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,20-24 år,Andel sosialhjelpsmottakere i befolkningen,2.4
EliminatedValue,7,8,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,20-24 år,Antall sosialhjelpsmottakere,64
EliminatedValue,7,8,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,25-29 år,Andel sosialhjelpsmottakere i befolkningen,2.5
EliminatedValue,7,8,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,25-29 år,Antall sosialhjelpsmottakere,74
EliminatedValue,7,8,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,30-39 år,Andel sosialhjelpsmottakere i befolkningen,2.2
EliminatedValue,7,8,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,30-39 år,Antall sosialhjelpsmottakere,146
EliminatedValue,7,8,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,40-49 år,Andel sosialhjelpsmottakere i befolkningen,1.9
EliminatedValue,7,8,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,40-49 år,Antall sosialhjelpsmottakere,131
EliminatedValue,7,8,6,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,50-66 år,Andel sosialhjelpsmottakere i befolkningen,1.2
EliminatedValue,7,8,6,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,50-66 år,Antall sosialhjelpsmottakere,113
EliminatedValue,7,8,7,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,67 år og over,Andel sosialhjelpsmottakere i befolkningen,0.1
EliminatedValue,7,8,7,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Vestre Aker,67 år og over,Antall sosialhjelpsmottakere,6
EliminatedValue,7,9,0,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,I alt,Andel sosialhjelpsmottakere i befolkningen,2.2
EliminatedValue,7,9,0,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,I alt,Antall sosialhjelpsmottakere,859
EliminatedValue,7,9,1,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,Under 20 år,Andel sosialhjelpsmottakere i befolkningen,1.3
EliminatedValue,7,9,1,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,Under 20 år,Antall sosialhjelpsmottakere,15
EliminatedValue,7,9,2,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,20-24 år,Andel sosialhjelpsmottakere i befolkningen,2.8
EliminatedValue,7,9,2,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,20-24 år,Antall sosialhjelpsmottakere,112
EliminatedValue,7,9,3,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,25-29 år,Andel sosialhjelpsmottakere i befolkningen,3.4
EliminatedValue,7,9,3,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,25-29 år,Antall sosialhjelpsmottakere,133
EliminatedValue,7,9,4,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,30-39 år,Andel sosialhjelpsmottakere i befolkningen,3.6
EliminatedValue,7,9,4,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,30-39 år,Antall sosialhjelpsmottakere,262
EliminatedValue,7,9,5,0,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,40-49 år,Andel sosialhjelpsmottakere i befolkningen,2.5
EliminatedValue,7,9,5,1,Antall og andel sosialhjelpsmottakere i befolkningen (B),2014,Bydel Nordre Aker,40-49 år,Antall sosialhjelpsmottakere,187
