ContentsCode_kode,år_kode,bosted_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,0,14,2,0,BEF005,2017,Bydel Nordstrand,1-2 år,antall,1261
EliminatedValue,0,14,3,0,BEF005,2017,Bydel Nordstrand,3-5 år,antall,2040
EliminatedValue,0,14,4,0,BEF005,2017,Bydel Nordstrand,6-9 år,antall,2827
EliminatedValue,0,14,5,0,BEF005,2017,Bydel Nordstrand,10-12 år,antall,1935
EliminatedValue,0,14,6,0,BEF005,2017,Bydel Nordstrand,13-15 år,antall,1777
EliminatedValue,0,14,7,0,BEF005,2017,Bydel Nordstrand,16-17 år,antall,1125
EliminatedValue,0,14,8,0,BEF005,2017,Bydel Nordstrand,18-19 år,antall,1102
EliminatedValue,0,14,9,0,BEF005,2017,Bydel Nordstrand,20-22 år,antall,1620
EliminatedValue,0,14,10,0,BEF005,2017,Bydel Nordstrand,23-24 år,antall,1108
EliminatedValue,0,14,11,0,BEF005,2017,Bydel Nordstrand,25-29 år,antall,3091
EliminatedValue,0,14,12,0,BEF005,2017,Bydel Nordstrand,30-39 år,antall,7092
EliminatedValue,0,14,13,0,BEF005,2017,Bydel Nordstrand,40-49 år,antall,7822
EliminatedValue,0,14,14,0,BEF005,2017,Bydel Nordstrand,50-66 år,antall,10048
EliminatedValue,0,14,15,0,BEF005,2017,Bydel Nordstrand,67-74 år,antall,3527
EliminatedValue,0,14,16,0,BEF005,2017,Bydel Nordstrand,75-79 år,antall,1292
EliminatedValue,0,14,17,0,BEF005,2017,Bydel Nordstrand,80-84 år,antall,983
EliminatedValue,0,14,18,0,BEF005,2017,Bydel Nordstrand,85-89 år,antall,820
EliminatedValue,0,14,19,0,BEF005,2017,Bydel Nordstrand,90-94 år,antall,520
EliminatedValue,0,14,20,0,BEF005,2017,Bydel Nordstrand,95+ år,antall,156
EliminatedValue,0,15,0,0,BEF005,2017,Bydel Søndre Nordstrand,Alder i alt,antall,38716
EliminatedValue,0,15,1,0,BEF005,2017,Bydel Søndre Nordstrand,0 år,antall,541
EliminatedValue,0,15,2,0,BEF005,2017,Bydel Søndre Nordstrand,1-2 år,antall,1080
EliminatedValue,0,15,3,0,BEF005,2017,Bydel Søndre Nordstrand,3-5 år,antall,1744
EliminatedValue,0,15,4,0,BEF005,2017,Bydel Søndre Nordstrand,6-9 år,antall,2291
EliminatedValue,0,15,5,0,BEF005,2017,Bydel Søndre Nordstrand,10-12 år,antall,1718
EliminatedValue,0,15,6,0,BEF005,2017,Bydel Søndre Nordstrand,13-15 år,antall,1668
EliminatedValue,0,15,7,0,BEF005,2017,Bydel Søndre Nordstrand,16-17 år,antall,1155
EliminatedValue,0,15,8,0,BEF005,2017,Bydel Søndre Nordstrand,18-19 år,antall,1128
EliminatedValue,0,15,9,0,BEF005,2017,Bydel Søndre Nordstrand,20-22 år,antall,1539
EliminatedValue,0,15,10,0,BEF005,2017,Bydel Søndre Nordstrand,23-24 år,antall,938
EliminatedValue,0,15,11,0,BEF005,2017,Bydel Søndre Nordstrand,25-29 år,antall,2524
EliminatedValue,0,15,12,0,BEF005,2017,Bydel Søndre Nordstrand,30-39 år,antall,5716
EliminatedValue,0,15,13,0,BEF005,2017,Bydel Søndre Nordstrand,40-49 år,antall,5508
EliminatedValue,0,15,14,0,BEF005,2017,Bydel Søndre Nordstrand,50-66 år,antall,7959
EliminatedValue,0,15,15,0,BEF005,2017,Bydel Søndre Nordstrand,67-74 år,antall,2010
EliminatedValue,0,15,16,0,BEF005,2017,Bydel Søndre Nordstrand,75-79 år,antall,561
EliminatedValue,0,15,17,0,BEF005,2017,Bydel Søndre Nordstrand,80-84 år,antall,316
EliminatedValue,0,15,18,0,BEF005,2017,Bydel Søndre Nordstrand,85-89 år,antall,201
EliminatedValue,0,15,19,0,BEF005,2017,Bydel Søndre Nordstrand,90-94 år,antall,88
EliminatedValue,0,15,20,0,BEF005,2017,Bydel Søndre Nordstrand,95+ år,antall,31
EliminatedValue,1,100000,0,0,BEF005,2018,Oslo i alt,Alder i alt,antall,670392
EliminatedValue,1,100000,1,0,BEF005,2018,Oslo i alt,0 år,antall,9224
EliminatedValue,1,100000,2,0,BEF005,2018,Oslo i alt,1-2 år,antall,17551
EliminatedValue,1,100000,3,0,BEF005,2018,Oslo i alt,3-5 år,antall,23995
EliminatedValue,1,100000,4,0,BEF005,2018,Oslo i alt,6-9 år,antall,29834
EliminatedValue,1,100000,5,0,BEF005,2018,Oslo i alt,10-12 år,antall,20405
EliminatedValue,1,100000,6,0,BEF005,2018,Oslo i alt,13-15 år,antall,18640
EliminatedValue,1,100000,7,0,BEF005,2018,Oslo i alt,16-17 år,antall,11989
EliminatedValue,1,100000,8,0,BEF005,2018,Oslo i alt,18-19 år,antall,12629
EliminatedValue,1,100000,9,0,BEF005,2018,Oslo i alt,20-22 år,antall,25088
EliminatedValue,1,100000,10,0,BEF005,2018,Oslo i alt,23-24 år,antall,20649
EliminatedValue,1,100000,11,0,BEF005,2018,Oslo i alt,25-29 år,antall,73054
EliminatedValue,1,100000,12,0,BEF005,2018,Oslo i alt,30-39 år,antall,126221
EliminatedValue,1,100000,13,0,BEF005,2018,Oslo i alt,40-49 år,antall,93541
EliminatedValue,1,100000,14,0,BEF005,2018,Oslo i alt,50-66 år,antall,114696
EliminatedValue,1,100000,15,0,BEF005,2018,Oslo i alt,67-74 år,antall,38433
EliminatedValue,1,100000,16,0,BEF005,2018,Oslo i alt,75-79 år,antall,13552
EliminatedValue,1,100000,17,0,BEF005,2018,Oslo i alt,80-84 år,antall,9180
EliminatedValue,1,100000,18,0,BEF005,2018,Oslo i alt,85-89 år,antall,6865
EliminatedValue,1,100000,19,0,BEF005,2018,Oslo i alt,90-94 år,antall,3544
EliminatedValue,1,100000,20,0,BEF005,2018,Oslo i alt,95+ år,antall,1302
EliminatedValue,1,1,0,0,BEF005,2018,Bydel Gamle Oslo,Alder i alt,antall,54614
EliminatedValue,1,1,1,0,BEF005,2018,Bydel Gamle Oslo,0 år,antall,951
EliminatedValue,1,1,2,0,BEF005,2018,Bydel Gamle Oslo,1-2 år,antall,1627
EliminatedValue,1,1,3,0,BEF005,2018,Bydel Gamle Oslo,3-5 år,antall,1952
EliminatedValue,1,1,4,0,BEF005,2018,Bydel Gamle Oslo,6-9 år,antall,2031
EliminatedValue,1,1,5,0,BEF005,2018,Bydel Gamle Oslo,10-12 år,antall,1190
EliminatedValue,1,1,6,0,BEF005,2018,Bydel Gamle Oslo,13-15 år,antall,950
EliminatedValue,1,1,7,0,BEF005,2018,Bydel Gamle Oslo,16-17 år,antall,613
EliminatedValue,1,1,8,0,BEF005,2018,Bydel Gamle Oslo,18-19 år,antall,736
EliminatedValue,1,1,9,0,BEF005,2018,Bydel Gamle Oslo,20-22 år,antall,1757
EliminatedValue,1,1,10,0,BEF005,2018,Bydel Gamle Oslo,23-24 år,antall,1804
EliminatedValue,1,1,11,0,BEF005,2018,Bydel Gamle Oslo,25-29 år,antall,7866
EliminatedValue,1,1,12,0,BEF005,2018,Bydel Gamle Oslo,30-39 år,antall,14426
EliminatedValue,1,1,13,0,BEF005,2018,Bydel Gamle Oslo,40-49 år,antall,7850
EliminatedValue,1,1,14,0,BEF005,2018,Bydel Gamle Oslo,50-66 år,antall,7665
EliminatedValue,1,1,15,0,BEF005,2018,Bydel Gamle Oslo,67-74 år,antall,1983
EliminatedValue,1,1,16,0,BEF005,2018,Bydel Gamle Oslo,75-79 år,antall,518
EliminatedValue,1,1,17,0,BEF005,2018,Bydel Gamle Oslo,80-84 år,antall,303
EliminatedValue,1,1,18,0,BEF005,2018,Bydel Gamle Oslo,85-89 år,antall,208
EliminatedValue,1,1,19,0,BEF005,2018,Bydel Gamle Oslo,90-94 år,antall,132
EliminatedValue,1,1,20,0,BEF005,2018,Bydel Gamle Oslo,95+ år,antall,52
EliminatedValue,1,2,0,0,BEF005,2018,Bydel Grünerløkka,Alder i alt,antall,58881
EliminatedValue,1,2,1,0,BEF005,2018,Bydel Grünerløkka,0 år,antall,1030
EliminatedValue,1,2,2,0,BEF005,2018,Bydel Grünerløkka,1-2 år,antall,1636
EliminatedValue,1,2,3,0,BEF005,2018,Bydel Grünerløkka,3-5 år,antall,1749
EliminatedValue,1,2,4,0,BEF005,2018,Bydel Grünerløkka,6-9 år,antall,1709
EliminatedValue,1,2,5,0,BEF005,2018,Bydel Grünerløkka,10-12 år,antall,1005
EliminatedValue,1,2,6,0,BEF005,2018,Bydel Grünerløkka,13-15 år,antall,812
EliminatedValue,1,2,7,0,BEF005,2018,Bydel Grünerløkka,16-17 år,antall,513
EliminatedValue,1,2,8,0,BEF005,2018,Bydel Grünerløkka,18-19 år,antall,674
EliminatedValue,1,2,9,0,BEF005,2018,Bydel Grünerløkka,20-22 år,antall,2583
EliminatedValue,1,2,10,0,BEF005,2018,Bydel Grünerløkka,23-24 år,antall,2721
EliminatedValue,1,2,11,0,BEF005,2018,Bydel Grünerløkka,25-29 år,antall,10995
EliminatedValue,1,2,12,0,BEF005,2018,Bydel Grünerløkka,30-39 år,antall,16186
EliminatedValue,1,2,13,0,BEF005,2018,Bydel Grünerløkka,40-49 år,antall,7556
EliminatedValue,1,2,14,0,BEF005,2018,Bydel Grünerløkka,50-66 år,antall,6732
EliminatedValue,1,2,15,0,BEF005,2018,Bydel Grünerløkka,67-74 år,antall,1777
EliminatedValue,1,2,16,0,BEF005,2018,Bydel Grünerløkka,75-79 år,antall,514
EliminatedValue,1,2,17,0,BEF005,2018,Bydel Grünerløkka,80-84 år,antall,285
EliminatedValue,1,2,18,0,BEF005,2018,Bydel Grünerløkka,85-89 år,antall,214
EliminatedValue,1,2,19,0,BEF005,2018,Bydel Grünerløkka,90-94 år,antall,125
EliminatedValue,1,2,20,0,BEF005,2018,Bydel Grünerløkka,95+ år,antall,65
EliminatedValue,1,3,0,0,BEF005,2018,Bydel Sagene,Alder i alt,antall,43067
EliminatedValue,1,3,1,0,BEF005,2018,Bydel Sagene,0 år,antall,824
EliminatedValue,1,3,2,0,BEF005,2018,Bydel Sagene,1-2 år,antall,1324
EliminatedValue,1,3,3,0,BEF005,2018,Bydel Sagene,3-5 år,antall,1322
EliminatedValue,1,3,4,0,BEF005,2018,Bydel Sagene,6-9 år,antall,1164
EliminatedValue,1,3,5,0,BEF005,2018,Bydel Sagene,10-12 år,antall,618
EliminatedValue,1,3,6,0,BEF005,2018,Bydel Sagene,13-15 år,antall,540
EliminatedValue,1,3,7,0,BEF005,2018,Bydel Sagene,16-17 år,antall,302
EliminatedValue,1,3,8,0,BEF005,2018,Bydel Sagene,18-19 år,antall,451
EliminatedValue,1,3,9,0,BEF005,2018,Bydel Sagene,20-22 år,antall,1677
EliminatedValue,1,3,10,0,BEF005,2018,Bydel Sagene,23-24 år,antall,1747
EliminatedValue,1,3,11,0,BEF005,2018,Bydel Sagene,25-29 år,antall,8056
EliminatedValue,1,3,12,0,BEF005,2018,Bydel Sagene,30-39 år,antall,11938
EliminatedValue,1,3,13,0,BEF005,2018,Bydel Sagene,40-49 år,antall,5137
EliminatedValue,1,3,14,0,BEF005,2018,Bydel Sagene,50-66 år,antall,5210
EliminatedValue,1,3,15,0,BEF005,2018,Bydel Sagene,67-74 år,antall,1622
EliminatedValue,1,3,16,0,BEF005,2018,Bydel Sagene,75-79 år,antall,480
EliminatedValue,1,3,17,0,BEF005,2018,Bydel Sagene,80-84 år,antall,287
EliminatedValue,1,3,18,0,BEF005,2018,Bydel Sagene,85-89 år,antall,191
EliminatedValue,1,3,19,0,BEF005,2018,Bydel Sagene,90-94 år,antall,111
EliminatedValue,1,3,20,0,BEF005,2018,Bydel Sagene,95+ år,antall,66
EliminatedValue,1,4,0,0,BEF005,2018,Bydel St.Hanshaugen,Alder i alt,antall,39094
EliminatedValue,1,4,1,0,BEF005,2018,Bydel St.Hanshaugen,0 år,antall,546
EliminatedValue,1,4,2,0,BEF005,2018,Bydel St.Hanshaugen,1-2 år,antall,831
EliminatedValue,1,4,3,0,BEF005,2018,Bydel St.Hanshaugen,3-5 år,antall,920
EliminatedValue,1,4,4,0,BEF005,2018,Bydel St.Hanshaugen,6-9 år,antall,953
EliminatedValue,1,4,5,0,BEF005,2018,Bydel St.Hanshaugen,10-12 år,antall,597
EliminatedValue,1,4,6,0,BEF005,2018,Bydel St.Hanshaugen,13-15 år,antall,503
EliminatedValue,1,4,7,0,BEF005,2018,Bydel St.Hanshaugen,16-17 år,antall,333
EliminatedValue,1,4,8,0,BEF005,2018,Bydel St.Hanshaugen,18-19 år,antall,480
EliminatedValue,1,4,9,0,BEF005,2018,Bydel St.Hanshaugen,20-22 år,antall,2016
EliminatedValue,1,4,10,0,BEF005,2018,Bydel St.Hanshaugen,23-24 år,antall,2065
EliminatedValue,1,4,11,0,BEF005,2018,Bydel St.Hanshaugen,25-29 år,antall,7717
EliminatedValue,1,4,12,0,BEF005,2018,Bydel St.Hanshaugen,30-39 år,antall,9774
EliminatedValue,1,4,13,0,BEF005,2018,Bydel St.Hanshaugen,40-49 år,antall,4723
EliminatedValue,1,4,14,0,BEF005,2018,Bydel St.Hanshaugen,50-66 år,antall,4927
EliminatedValue,1,4,15,0,BEF005,2018,Bydel St.Hanshaugen,67-74 år,antall,1502
EliminatedValue,1,4,16,0,BEF005,2018,Bydel St.Hanshaugen,75-79 år,antall,527
EliminatedValue,1,4,17,0,BEF005,2018,Bydel St.Hanshaugen,80-84 år,antall,298
EliminatedValue,1,4,18,0,BEF005,2018,Bydel St.Hanshaugen,85-89 år,antall,189
EliminatedValue,1,4,19,0,BEF005,2018,Bydel St.Hanshaugen,90-94 år,antall,116
EliminatedValue,1,4,20,0,BEF005,2018,Bydel St.Hanshaugen,95+ år,antall,77
EliminatedValue,1,5,0,0,BEF005,2018,Bydel Frogner,Alder i alt,antall,58293
EliminatedValue,1,5,1,0,BEF005,2018,Bydel Frogner,0 år,antall,646
EliminatedValue,1,5,2,0,BEF005,2018,Bydel Frogner,1-2 år,antall,1101
EliminatedValue,1,5,3,0,BEF005,2018,Bydel Frogner,3-5 år,antall,1281
EliminatedValue,1,5,4,0,BEF005,2018,Bydel Frogner,6-9 år,antall,1376
EliminatedValue,1,5,5,0,BEF005,2018,Bydel Frogner,10-12 år,antall,916
EliminatedValue,1,5,6,0,BEF005,2018,Bydel Frogner,13-15 år,antall,896
EliminatedValue,1,5,7,0,BEF005,2018,Bydel Frogner,16-17 år,antall,578
EliminatedValue,1,5,8,0,BEF005,2018,Bydel Frogner,18-19 år,antall,792
EliminatedValue,1,5,9,0,BEF005,2018,Bydel Frogner,20-22 år,antall,2701
EliminatedValue,1,5,10,0,BEF005,2018,Bydel Frogner,23-24 år,antall,2630
EliminatedValue,1,5,11,0,BEF005,2018,Bydel Frogner,25-29 år,antall,9349
EliminatedValue,1,5,12,0,BEF005,2018,Bydel Frogner,30-39 år,antall,11693
EliminatedValue,1,5,13,0,BEF005,2018,Bydel Frogner,40-49 år,antall,6908
EliminatedValue,1,5,14,0,BEF005,2018,Bydel Frogner,50-66 år,antall,10036
EliminatedValue,1,5,15,0,BEF005,2018,Bydel Frogner,67-74 år,antall,4015
EliminatedValue,1,5,16,0,BEF005,2018,Bydel Frogner,75-79 år,antall,1428
EliminatedValue,1,5,17,0,BEF005,2018,Bydel Frogner,80-84 år,antall,899
EliminatedValue,1,5,18,0,BEF005,2018,Bydel Frogner,85-89 år,antall,600
EliminatedValue,1,5,19,0,BEF005,2018,Bydel Frogner,90-94 år,antall,308
EliminatedValue,1,5,20,0,BEF005,2018,Bydel Frogner,95+ år,antall,140
EliminatedValue,1,6,0,0,BEF005,2018,Bydel Ullern,Alder i alt,antall,33354
EliminatedValue,1,6,1,0,BEF005,2018,Bydel Ullern,0 år,antall,400
EliminatedValue,1,6,2,0,BEF005,2018,Bydel Ullern,1-2 år,antall,845
EliminatedValue,1,6,3,0,BEF005,2018,Bydel Ullern,3-5 år,antall,1250
EliminatedValue,1,6,4,0,BEF005,2018,Bydel Ullern,6-9 år,antall,1685
EliminatedValue,1,6,5,0,BEF005,2018,Bydel Ullern,10-12 år,antall,1250
EliminatedValue,1,6,6,0,BEF005,2018,Bydel Ullern,13-15 år,antall,1044
EliminatedValue,1,6,7,0,BEF005,2018,Bydel Ullern,16-17 år,antall,659
EliminatedValue,1,6,8,0,BEF005,2018,Bydel Ullern,18-19 år,antall,589
EliminatedValue,1,6,9,0,BEF005,2018,Bydel Ullern,20-22 år,antall,936
EliminatedValue,1,6,10,0,BEF005,2018,Bydel Ullern,23-24 år,antall,666
EliminatedValue,1,6,11,0,BEF005,2018,Bydel Ullern,25-29 år,antall,2040
EliminatedValue,1,6,12,0,BEF005,2018,Bydel Ullern,30-39 år,antall,4931
EliminatedValue,1,6,13,0,BEF005,2018,Bydel Ullern,40-49 år,antall,4568
EliminatedValue,1,6,14,0,BEF005,2018,Bydel Ullern,50-66 år,antall,6780
EliminatedValue,1,6,15,0,BEF005,2018,Bydel Ullern,67-74 år,antall,3011
EliminatedValue,1,6,16,0,BEF005,2018,Bydel Ullern,75-79 år,antall,1131
EliminatedValue,1,6,17,0,BEF005,2018,Bydel Ullern,80-84 år,antall,676
EliminatedValue,1,6,18,0,BEF005,2018,Bydel Ullern,85-89 år,antall,527
EliminatedValue,1,6,19,0,BEF005,2018,Bydel Ullern,90-94 år,antall,286
EliminatedValue,1,6,20,0,BEF005,2018,Bydel Ullern,95+ år,antall,80
EliminatedValue,1,7,0,0,BEF005,2018,Bydel Vestre Aker,Alder i alt,antall,49414
EliminatedValue,1,7,1,0,BEF005,2018,Bydel Vestre Aker,0 år,antall,654
EliminatedValue,1,7,2,0,BEF005,2018,Bydel Vestre Aker,1-2 år,antall,1315
EliminatedValue,1,7,3,0,BEF005,2018,Bydel Vestre Aker,3-5 år,antall,2109
EliminatedValue,1,7,4,0,BEF005,2018,Bydel Vestre Aker,6-9 år,antall,2758
EliminatedValue,1,7,5,0,BEF005,2018,Bydel Vestre Aker,10-12 år,antall,2027
EliminatedValue,1,7,6,0,BEF005,2018,Bydel Vestre Aker,13-15 år,antall,1754
EliminatedValue,1,7,7,0,BEF005,2018,Bydel Vestre Aker,16-17 år,antall,1167
EliminatedValue,1,7,8,0,BEF005,2018,Bydel Vestre Aker,18-19 år,antall,1088
EliminatedValue,1,7,9,0,BEF005,2018,Bydel Vestre Aker,20-22 år,antall,1560
EliminatedValue,1,7,10,0,BEF005,2018,Bydel Vestre Aker,23-24 år,antall,1050
EliminatedValue,1,7,11,0,BEF005,2018,Bydel Vestre Aker,25-29 år,antall,2900
EliminatedValue,1,7,12,0,BEF005,2018,Bydel Vestre Aker,30-39 år,antall,6710
EliminatedValue,1,7,13,0,BEF005,2018,Bydel Vestre Aker,40-49 år,antall,7224
EliminatedValue,1,7,14,0,BEF005,2018,Bydel Vestre Aker,50-66 år,antall,9705
EliminatedValue,1,7,15,0,BEF005,2018,Bydel Vestre Aker,67-74 år,antall,3983
EliminatedValue,1,7,16,0,BEF005,2018,Bydel Vestre Aker,75-79 år,antall,1348
EliminatedValue,1,7,17,0,BEF005,2018,Bydel Vestre Aker,80-84 år,antall,875
EliminatedValue,1,7,18,0,BEF005,2018,Bydel Vestre Aker,85-89 år,antall,682
EliminatedValue,1,7,19,0,BEF005,2018,Bydel Vestre Aker,90-94 år,antall,361
EliminatedValue,1,7,20,0,BEF005,2018,Bydel Vestre Aker,95+ år,antall,144
EliminatedValue,1,8,0,0,BEF005,2018,Bydel Nordre Aker,Alder i alt,antall,51598
EliminatedValue,1,8,1,0,BEF005,2018,Bydel Nordre Aker,0 år,antall,574
EliminatedValue,1,8,2,0,BEF005,2018,Bydel Nordre Aker,1-2 år,antall,1286
EliminatedValue,1,8,3,0,BEF005,2018,Bydel Nordre Aker,3-5 år,antall,1971
EliminatedValue,1,8,4,0,BEF005,2018,Bydel Nordre Aker,6-9 år,antall,2829
EliminatedValue,1,8,5,0,BEF005,2018,Bydel Nordre Aker,10-12 år,antall,1960
EliminatedValue,1,8,6,0,BEF005,2018,Bydel Nordre Aker,13-15 år,antall,1830
EliminatedValue,1,8,7,0,BEF005,2018,Bydel Nordre Aker,16-17 år,antall,1113
EliminatedValue,1,8,8,0,BEF005,2018,Bydel Nordre Aker,18-19 år,antall,1203
EliminatedValue,1,8,9,0,BEF005,2018,Bydel Nordre Aker,20-22 år,antall,2433
EliminatedValue,1,8,10,0,BEF005,2018,Bydel Nordre Aker,23-24 år,antall,1624
EliminatedValue,1,8,11,0,BEF005,2018,Bydel Nordre Aker,25-29 år,antall,4203
EliminatedValue,1,8,12,0,BEF005,2018,Bydel Nordre Aker,30-39 år,antall,7301
EliminatedValue,1,8,13,0,BEF005,2018,Bydel Nordre Aker,40-49 år,antall,7580
EliminatedValue,1,8,14,0,BEF005,2018,Bydel Nordre Aker,50-66 år,antall,9501
EliminatedValue,1,8,15,0,BEF005,2018,Bydel Nordre Aker,67-74 år,antall,3156
EliminatedValue,1,8,16,0,BEF005,2018,Bydel Nordre Aker,75-79 år,antall,1144
EliminatedValue,1,8,17,0,BEF005,2018,Bydel Nordre Aker,80-84 år,antall,814
EliminatedValue,1,8,18,0,BEF005,2018,Bydel Nordre Aker,85-89 år,antall,645
EliminatedValue,1,8,19,0,BEF005,2018,Bydel Nordre Aker,90-94 år,antall,327
EliminatedValue,1,8,20,0,BEF005,2018,Bydel Nordre Aker,95+ år,antall,104
EliminatedValue,1,9,0,0,BEF005,2018,Bydel Bjerke,Alder i alt,antall,32072
EliminatedValue,1,9,1,0,BEF005,2018,Bydel Bjerke,0 år,antall,508
EliminatedValue,1,9,2,0,BEF005,2018,Bydel Bjerke,1-2 år,antall,990
EliminatedValue,1,9,3,0,BEF005,2018,Bydel Bjerke,3-5 år,antall,1390
EliminatedValue,1,9,4,0,BEF005,2018,Bydel Bjerke,6-9 år,antall,1866
EliminatedValue,1,9,5,0,BEF005,2018,Bydel Bjerke,10-12 år,antall,1200
EliminatedValue,1,9,6,0,BEF005,2018,Bydel Bjerke,13-15 år,antall,1067
EliminatedValue,1,9,7,0,BEF005,2018,Bydel Bjerke,16-17 år,antall,659
EliminatedValue,1,9,8,0,BEF005,2018,Bydel Bjerke,18-19 år,antall,640
EliminatedValue,1,9,9,0,BEF005,2018,Bydel Bjerke,20-22 år,antall,963
EliminatedValue,1,9,10,0,BEF005,2018,Bydel Bjerke,23-24 år,antall,781
EliminatedValue,1,9,11,0,BEF005,2018,Bydel Bjerke,25-29 år,antall,2778
EliminatedValue,1,9,12,0,BEF005,2018,Bydel Bjerke,30-39 år,antall,5891
EliminatedValue,1,9,13,0,BEF005,2018,Bydel Bjerke,40-49 år,antall,4923
EliminatedValue,1,9,14,0,BEF005,2018,Bydel Bjerke,50-66 år,antall,5201
EliminatedValue,1,9,15,0,BEF005,2018,Bydel Bjerke,67-74 år,antall,1568
EliminatedValue,1,9,16,0,BEF005,2018,Bydel Bjerke,75-79 år,antall,573
EliminatedValue,1,9,17,0,BEF005,2018,Bydel Bjerke,80-84 år,antall,434
EliminatedValue,1,9,18,0,BEF005,2018,Bydel Bjerke,85-89 år,antall,375
EliminatedValue,1,9,19,0,BEF005,2018,Bydel Bjerke,90-94 år,antall,202
EliminatedValue,1,9,20,0,BEF005,2018,Bydel Bjerke,95+ år,antall,63
EliminatedValue,1,10,0,0,BEF005,2018,Bydel Grorud,Alder i alt,antall,27405
EliminatedValue,1,10,1,0,BEF005,2018,Bydel Grorud,0 år,antall,332
EliminatedValue,1,10,2,0,BEF005,2018,Bydel Grorud,1-2 år,antall,691
EliminatedValue,1,10,3,0,BEF005,2018,Bydel Grorud,3-5 år,antall,1019
EliminatedValue,1,10,4,0,BEF005,2018,Bydel Grorud,6-9 år,antall,1338
EliminatedValue,1,10,5,0,BEF005,2018,Bydel Grorud,10-12 år,antall,953
EliminatedValue,1,10,6,0,BEF005,2018,Bydel Grorud,13-15 år,antall,939
EliminatedValue,1,10,7,0,BEF005,2018,Bydel Grorud,16-17 år,antall,633
EliminatedValue,1,10,8,0,BEF005,2018,Bydel Grorud,18-19 år,antall,647
EliminatedValue,1,10,9,0,BEF005,2018,Bydel Grorud,20-22 år,antall,1000
EliminatedValue,1,10,10,0,BEF005,2018,Bydel Grorud,23-24 år,antall,669
EliminatedValue,1,10,11,0,BEF005,2018,Bydel Grorud,25-29 år,antall,2078
EliminatedValue,1,10,12,0,BEF005,2018,Bydel Grorud,30-39 år,antall,4239
EliminatedValue,1,10,13,0,BEF005,2018,Bydel Grorud,40-49 år,antall,4067
EliminatedValue,1,10,14,0,BEF005,2018,Bydel Grorud,50-66 år,antall,5535
EliminatedValue,1,10,15,0,BEF005,2018,Bydel Grorud,67-74 år,antall,1619
EliminatedValue,1,10,16,0,BEF005,2018,Bydel Grorud,75-79 år,antall,628
EliminatedValue,1,10,17,0,BEF005,2018,Bydel Grorud,80-84 år,antall,492
EliminatedValue,1,10,18,0,BEF005,2018,Bydel Grorud,85-89 år,antall,334
EliminatedValue,1,10,19,0,BEF005,2018,Bydel Grorud,90-94 år,antall,141
EliminatedValue,1,10,20,0,BEF005,2018,Bydel Grorud,95+ år,antall,51
EliminatedValue,1,11,0,0,BEF005,2018,Bydel Stovner,Alder i alt,antall,32751
EliminatedValue,1,11,1,0,BEF005,2018,Bydel Stovner,0 år,antall,348
EliminatedValue,1,11,2,0,BEF005,2018,Bydel Stovner,1-2 år,antall,866
EliminatedValue,1,11,3,0,BEF005,2018,Bydel Stovner,3-5 år,antall,1272
EliminatedValue,1,11,4,0,BEF005,2018,Bydel Stovner,6-9 år,antall,1709
EliminatedValue,1,11,5,0,BEF005,2018,Bydel Stovner,10-12 år,antall,1306
EliminatedValue,1,11,6,0,BEF005,2018,Bydel Stovner,13-15 år,antall,1408
EliminatedValue,1,11,7,0,BEF005,2018,Bydel Stovner,16-17 år,antall,973
EliminatedValue,1,11,8,0,BEF005,2018,Bydel Stovner,18-19 år,antall,963
EliminatedValue,1,11,9,0,BEF005,2018,Bydel Stovner,20-22 år,antall,1308
EliminatedValue,1,11,10,0,BEF005,2018,Bydel Stovner,23-24 år,antall,775
EliminatedValue,1,11,11,0,BEF005,2018,Bydel Stovner,25-29 år,antall,2085
EliminatedValue,1,11,12,0,BEF005,2018,Bydel Stovner,30-39 år,antall,4356
EliminatedValue,1,11,13,0,BEF005,2018,Bydel Stovner,40-49 år,antall,4769
EliminatedValue,1,11,14,0,BEF005,2018,Bydel Stovner,50-66 år,antall,6261
EliminatedValue,1,11,15,0,BEF005,2018,Bydel Stovner,67-74 år,antall,2323
EliminatedValue,1,11,16,0,BEF005,2018,Bydel Stovner,75-79 år,antall,959
EliminatedValue,1,11,17,0,BEF005,2018,Bydel Stovner,80-84 år,antall,577
EliminatedValue,1,11,18,0,BEF005,2018,Bydel Stovner,85-89 år,antall,348
EliminatedValue,1,11,19,0,BEF005,2018,Bydel Stovner,90-94 år,antall,113
EliminatedValue,1,11,20,0,BEF005,2018,Bydel Stovner,95+ år,antall,32
EliminatedValue,1,12,0,0,BEF005,2018,Bydel Alna,Alder i alt,antall,49427
EliminatedValue,1,12,1,0,BEF005,2018,Bydel Alna,0 år,antall,675
EliminatedValue,1,12,2,0,BEF005,2018,Bydel Alna,1-2 år,antall,1318
EliminatedValue,1,12,3,0,BEF005,2018,Bydel Alna,3-5 år,antall,1994
EliminatedValue,1,12,4,0,BEF005,2018,Bydel Alna,6-9 år,antall,2522
EliminatedValue,1,12,5,0,BEF005,2018,Bydel Alna,10-12 år,antall,1751
EliminatedValue,1,12,6,0,BEF005,2018,Bydel Alna,13-15 år,antall,1688
