ContentsCode_kode,år_kode,bosted_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,16,30104,1,0,0,ok-sos006,2020,St. Hanshaugen,Kvinner,I alt,antall personer,693
EliminatedValue,16,30104,1,1,0,ok-sos006,2020,St. Hanshaugen,Kvinner,18-29,antall personer,45
EliminatedValue,16,30104,1,2,0,ok-sos006,2020,St. Hanshaugen,Kvinner,30-39,antall personer,76
EliminatedValue,16,30104,1,3,0,ok-sos006,2020,St. Hanshaugen,Kvinner,40-49,antall personer,141
EliminatedValue,16,30104,1,4,0,ok-sos006,2020,St. Hanshaugen,Kvinner,50-59,antall personer,215
EliminatedValue,16,30104,1,5,0,ok-sos006,2020,St. Hanshaugen,Kvinner,60-67,antall personer,216
EliminatedValue,16,30104,2,0,0,ok-sos006,2020,St. Hanshaugen,Menn,I alt,antall personer,621
EliminatedValue,16,30104,2,1,0,ok-sos006,2020,St. Hanshaugen,Menn,18-29,antall personer,27
EliminatedValue,16,30104,2,2,0,ok-sos006,2020,St. Hanshaugen,Menn,30-39,antall personer,97
EliminatedValue,16,30104,2,3,0,ok-sos006,2020,St. Hanshaugen,Menn,40-49,antall personer,118
EliminatedValue,16,30104,2,4,0,ok-sos006,2020,St. Hanshaugen,Menn,50-59,antall personer,212
EliminatedValue,16,30104,2,5,0,ok-sos006,2020,St. Hanshaugen,Menn,60-67,antall personer,167
EliminatedValue,16,30105,0,0,0,ok-sos006,2020,Frogner,I alt,I alt,antall personer,1815
EliminatedValue,16,30105,0,1,0,ok-sos006,2020,Frogner,I alt,18-29,antall personer,74
EliminatedValue,16,30105,0,2,0,ok-sos006,2020,Frogner,I alt,30-39,antall personer,166
EliminatedValue,16,30105,0,3,0,ok-sos006,2020,Frogner,I alt,40-49,antall personer,347
EliminatedValue,16,30105,0,4,0,ok-sos006,2020,Frogner,I alt,50-59,antall personer,629
EliminatedValue,16,30105,0,5,0,ok-sos006,2020,Frogner,I alt,60-67,antall personer,599
EliminatedValue,16,30105,1,0,0,ok-sos006,2020,Frogner,Kvinner,I alt,antall personer,1053
EliminatedValue,16,30105,1,1,0,ok-sos006,2020,Frogner,Kvinner,18-29,antall personer,48
EliminatedValue,16,30105,1,2,0,ok-sos006,2020,Frogner,Kvinner,30-39,antall personer,79
EliminatedValue,16,30105,1,3,0,ok-sos006,2020,Frogner,Kvinner,40-49,antall personer,192
EliminatedValue,16,30105,1,4,0,ok-sos006,2020,Frogner,Kvinner,50-59,antall personer,388
EliminatedValue,16,30105,1,5,0,ok-sos006,2020,Frogner,Kvinner,60-67,antall personer,346
EliminatedValue,16,30105,2,0,0,ok-sos006,2020,Frogner,Menn,I alt,antall personer,762
EliminatedValue,16,30105,2,1,0,ok-sos006,2020,Frogner,Menn,18-29,antall personer,26
EliminatedValue,16,30105,2,2,0,ok-sos006,2020,Frogner,Menn,30-39,antall personer,87
EliminatedValue,16,30105,2,3,0,ok-sos006,2020,Frogner,Menn,40-49,antall personer,155
EliminatedValue,16,30105,2,4,0,ok-sos006,2020,Frogner,Menn,50-59,antall personer,241
EliminatedValue,16,30105,2,5,0,ok-sos006,2020,Frogner,Menn,60-67,antall personer,253
EliminatedValue,16,30106,0,0,0,ok-sos006,2020,Ullern,I alt,I alt,antall personer,887
EliminatedValue,16,30106,0,1,0,ok-sos006,2020,Ullern,I alt,18-29,antall personer,56
EliminatedValue,16,30106,0,2,0,ok-sos006,2020,Ullern,I alt,30-39,antall personer,75
EliminatedValue,16,30106,0,3,0,ok-sos006,2020,Ullern,I alt,40-49,antall personer,142
EliminatedValue,16,30106,0,4,0,ok-sos006,2020,Ullern,I alt,50-59,antall personer,268
EliminatedValue,16,30106,0,5,0,ok-sos006,2020,Ullern,I alt,60-67,antall personer,346
EliminatedValue,16,30106,1,0,0,ok-sos006,2020,Ullern,Kvinner,I alt,antall personer,558
EliminatedValue,16,30106,1,1,0,ok-sos006,2020,Ullern,Kvinner,18-29,antall personer,28
EliminatedValue,16,30106,1,2,0,ok-sos006,2020,Ullern,Kvinner,30-39,antall personer,35
EliminatedValue,16,30106,1,3,0,ok-sos006,2020,Ullern,Kvinner,40-49,antall personer,78
EliminatedValue,16,30106,1,4,0,ok-sos006,2020,Ullern,Kvinner,50-59,antall personer,173
EliminatedValue,16,30106,1,5,0,ok-sos006,2020,Ullern,Kvinner,60-67,antall personer,244
EliminatedValue,16,30106,2,0,0,ok-sos006,2020,Ullern,Menn,I alt,antall personer,329
EliminatedValue,16,30106,2,1,0,ok-sos006,2020,Ullern,Menn,18-29,antall personer,28
EliminatedValue,16,30106,2,2,0,ok-sos006,2020,Ullern,Menn,30-39,antall personer,40
EliminatedValue,16,30106,2,3,0,ok-sos006,2020,Ullern,Menn,40-49,antall personer,64
EliminatedValue,16,30106,2,4,0,ok-sos006,2020,Ullern,Menn,50-59,antall personer,95
EliminatedValue,16,30106,2,5,0,ok-sos006,2020,Ullern,Menn,60-67,antall personer,102
EliminatedValue,16,30107,0,0,0,ok-sos006,2020,Vestre Aker,I alt,I alt,antall personer,1279
EliminatedValue,16,30107,0,1,0,ok-sos006,2020,Vestre Aker,I alt,18-29,antall personer,77
EliminatedValue,16,30107,0,2,0,ok-sos006,2020,Vestre Aker,I alt,30-39,antall personer,130
EliminatedValue,16,30107,0,3,0,ok-sos006,2020,Vestre Aker,I alt,40-49,antall personer,225
EliminatedValue,16,30107,0,4,0,ok-sos006,2020,Vestre Aker,I alt,50-59,antall personer,426
EliminatedValue,16,30107,0,5,0,ok-sos006,2020,Vestre Aker,I alt,60-67,antall personer,421
EliminatedValue,16,30107,1,0,0,ok-sos006,2020,Vestre Aker,Kvinner,I alt,antall personer,785
EliminatedValue,16,30107,1,1,0,ok-sos006,2020,Vestre Aker,Kvinner,18-29,antall personer,34
EliminatedValue,16,30107,1,2,0,ok-sos006,2020,Vestre Aker,Kvinner,30-39,antall personer,65
EliminatedValue,16,30107,1,3,0,ok-sos006,2020,Vestre Aker,Kvinner,40-49,antall personer,143
EliminatedValue,16,30107,1,4,0,ok-sos006,2020,Vestre Aker,Kvinner,50-59,antall personer,276
EliminatedValue,16,30107,1,5,0,ok-sos006,2020,Vestre Aker,Kvinner,60-67,antall personer,267
EliminatedValue,16,30107,2,0,0,ok-sos006,2020,Vestre Aker,Menn,I alt,antall personer,494
EliminatedValue,16,30107,2,1,0,ok-sos006,2020,Vestre Aker,Menn,18-29,antall personer,43
EliminatedValue,16,30107,2,2,0,ok-sos006,2020,Vestre Aker,Menn,30-39,antall personer,65
EliminatedValue,16,30107,2,3,0,ok-sos006,2020,Vestre Aker,Menn,40-49,antall personer,82
EliminatedValue,16,30107,2,4,0,ok-sos006,2020,Vestre Aker,Menn,50-59,antall personer,150
EliminatedValue,16,30107,2,5,0,ok-sos006,2020,Vestre Aker,Menn,60-67,antall personer,154
EliminatedValue,16,30108,0,0,0,ok-sos006,2020,Nordre Aker,I alt,I alt,antall personer,1453
EliminatedValue,16,30108,0,1,0,ok-sos006,2020,Nordre Aker,I alt,18-29,antall personer,105
EliminatedValue,16,30108,0,2,0,ok-sos006,2020,Nordre Aker,I alt,30-39,antall personer,162
EliminatedValue,16,30108,0,3,0,ok-sos006,2020,Nordre Aker,I alt,40-49,antall personer,276
EliminatedValue,16,30108,0,4,0,ok-sos006,2020,Nordre Aker,I alt,50-59,antall personer,453
EliminatedValue,16,30108,0,5,0,ok-sos006,2020,Nordre Aker,I alt,60-67,antall personer,457
EliminatedValue,16,30108,1,0,0,ok-sos006,2020,Nordre Aker,Kvinner,I alt,antall personer,857
EliminatedValue,16,30108,1,1,0,ok-sos006,2020,Nordre Aker,Kvinner,18-29,antall personer,57
EliminatedValue,16,30108,1,2,0,ok-sos006,2020,Nordre Aker,Kvinner,30-39,antall personer,87
EliminatedValue,16,30108,1,3,0,ok-sos006,2020,Nordre Aker,Kvinner,40-49,antall personer,164
EliminatedValue,16,30108,1,4,0,ok-sos006,2020,Nordre Aker,Kvinner,50-59,antall personer,278
EliminatedValue,16,30108,1,5,0,ok-sos006,2020,Nordre Aker,Kvinner,60-67,antall personer,271
EliminatedValue,16,30108,2,0,0,ok-sos006,2020,Nordre Aker,Menn,I alt,antall personer,596
EliminatedValue,16,30108,2,1,0,ok-sos006,2020,Nordre Aker,Menn,18-29,antall personer,48
EliminatedValue,16,30108,2,2,0,ok-sos006,2020,Nordre Aker,Menn,30-39,antall personer,75
EliminatedValue,16,30108,2,3,0,ok-sos006,2020,Nordre Aker,Menn,40-49,antall personer,112
EliminatedValue,16,30108,2,4,0,ok-sos006,2020,Nordre Aker,Menn,50-59,antall personer,175
EliminatedValue,16,30108,2,5,0,ok-sos006,2020,Nordre Aker,Menn,60-67,antall personer,186
EliminatedValue,16,30109,0,0,0,ok-sos006,2020,Bjerke,I alt,I alt,antall personer,1550
EliminatedValue,16,30109,0,1,0,ok-sos006,2020,Bjerke,I alt,18-29,antall personer,110
EliminatedValue,16,30109,0,2,0,ok-sos006,2020,Bjerke,I alt,30-39,antall personer,130
EliminatedValue,16,30109,0,3,0,ok-sos006,2020,Bjerke,I alt,40-49,antall personer,304
EliminatedValue,16,30109,0,4,0,ok-sos006,2020,Bjerke,I alt,50-59,antall personer,536
EliminatedValue,16,30109,0,5,0,ok-sos006,2020,Bjerke,I alt,60-67,antall personer,470
EliminatedValue,16,30109,1,0,0,ok-sos006,2020,Bjerke,Kvinner,I alt,antall personer,847
EliminatedValue,16,30109,1,1,0,ok-sos006,2020,Bjerke,Kvinner,18-29,antall personer,50
EliminatedValue,16,30109,1,2,0,ok-sos006,2020,Bjerke,Kvinner,30-39,antall personer,67
EliminatedValue,16,30109,1,3,0,ok-sos006,2020,Bjerke,Kvinner,40-49,antall personer,183
EliminatedValue,16,30109,1,4,0,ok-sos006,2020,Bjerke,Kvinner,50-59,antall personer,291
EliminatedValue,16,30109,1,5,0,ok-sos006,2020,Bjerke,Kvinner,60-67,antall personer,256
EliminatedValue,16,30109,2,0,0,ok-sos006,2020,Bjerke,Menn,I alt,antall personer,703
EliminatedValue,16,30109,2,1,0,ok-sos006,2020,Bjerke,Menn,18-29,antall personer,60
EliminatedValue,16,30109,2,2,0,ok-sos006,2020,Bjerke,Menn,30-39,antall personer,63
EliminatedValue,16,30109,2,3,0,ok-sos006,2020,Bjerke,Menn,40-49,antall personer,121
EliminatedValue,16,30109,2,4,0,ok-sos006,2020,Bjerke,Menn,50-59,antall personer,245
EliminatedValue,16,30109,2,5,0,ok-sos006,2020,Bjerke,Menn,60-67,antall personer,214
EliminatedValue,16,30110,0,0,0,ok-sos006,2020,Grorud,I alt,I alt,antall personer,2113
EliminatedValue,16,30110,0,1,0,ok-sos006,2020,Grorud,I alt,18-29,antall personer,129
EliminatedValue,16,30110,0,2,0,ok-sos006,2020,Grorud,I alt,30-39,antall personer,225
EliminatedValue,16,30110,0,3,0,ok-sos006,2020,Grorud,I alt,40-49,antall personer,349
EliminatedValue,16,30110,0,4,0,ok-sos006,2020,Grorud,I alt,50-59,antall personer,788
EliminatedValue,16,30110,0,5,0,ok-sos006,2020,Grorud,I alt,60-67,antall personer,622
EliminatedValue,16,30110,1,0,0,ok-sos006,2020,Grorud,Kvinner,I alt,antall personer,1147
EliminatedValue,16,30110,1,1,0,ok-sos006,2020,Grorud,Kvinner,18-29,antall personer,59
EliminatedValue,16,30110,1,2,0,ok-sos006,2020,Grorud,Kvinner,30-39,antall personer,112
EliminatedValue,16,30110,1,3,0,ok-sos006,2020,Grorud,Kvinner,40-49,antall personer,207
EliminatedValue,16,30110,1,4,0,ok-sos006,2020,Grorud,Kvinner,50-59,antall personer,445
EliminatedValue,16,30110,1,5,0,ok-sos006,2020,Grorud,Kvinner,60-67,antall personer,324
EliminatedValue,16,30110,2,0,0,ok-sos006,2020,Grorud,Menn,I alt,antall personer,966
EliminatedValue,16,30110,2,1,0,ok-sos006,2020,Grorud,Menn,18-29,antall personer,70
EliminatedValue,16,30110,2,2,0,ok-sos006,2020,Grorud,Menn,30-39,antall personer,113
EliminatedValue,16,30110,2,3,0,ok-sos006,2020,Grorud,Menn,40-49,antall personer,142
EliminatedValue,16,30110,2,4,0,ok-sos006,2020,Grorud,Menn,50-59,antall personer,343
EliminatedValue,16,30110,2,5,0,ok-sos006,2020,Grorud,Menn,60-67,antall personer,298
EliminatedValue,16,30111,0,0,0,ok-sos006,2020,Stovner,I alt,I alt,antall personer,2201
EliminatedValue,16,30111,0,1,0,ok-sos006,2020,Stovner,I alt,18-29,antall personer,137
EliminatedValue,16,30111,0,2,0,ok-sos006,2020,Stovner,I alt,30-39,antall personer,169
EliminatedValue,16,30111,0,3,0,ok-sos006,2020,Stovner,I alt,40-49,antall personer,403
EliminatedValue,16,30111,0,4,0,ok-sos006,2020,Stovner,I alt,50-59,antall personer,826
EliminatedValue,16,30111,0,5,0,ok-sos006,2020,Stovner,I alt,60-67,antall personer,666
EliminatedValue,16,30111,1,0,0,ok-sos006,2020,Stovner,Kvinner,I alt,antall personer,1192
EliminatedValue,16,30111,1,1,0,ok-sos006,2020,Stovner,Kvinner,18-29,antall personer,51
EliminatedValue,16,30111,1,2,0,ok-sos006,2020,Stovner,Kvinner,30-39,antall personer,78
EliminatedValue,16,30111,1,3,0,ok-sos006,2020,Stovner,Kvinner,40-49,antall personer,247
EliminatedValue,16,30111,1,4,0,ok-sos006,2020,Stovner,Kvinner,50-59,antall personer,437
EliminatedValue,16,30111,1,5,0,ok-sos006,2020,Stovner,Kvinner,60-67,antall personer,379
EliminatedValue,16,30111,2,0,0,ok-sos006,2020,Stovner,Menn,I alt,antall personer,1009
EliminatedValue,16,30111,2,1,0,ok-sos006,2020,Stovner,Menn,18-29,antall personer,86
EliminatedValue,16,30111,2,2,0,ok-sos006,2020,Stovner,Menn,30-39,antall personer,91
EliminatedValue,16,30111,2,3,0,ok-sos006,2020,Stovner,Menn,40-49,antall personer,156
EliminatedValue,16,30111,2,4,0,ok-sos006,2020,Stovner,Menn,50-59,antall personer,389
EliminatedValue,16,30111,2,5,0,ok-sos006,2020,Stovner,Menn,60-67,antall personer,287
EliminatedValue,16,30112,0,0,0,ok-sos006,2020,Alna,I alt,I alt,antall personer,3491
EliminatedValue,16,30112,0,1,0,ok-sos006,2020,Alna,I alt,18-29,antall personer,159
EliminatedValue,16,30112,0,2,0,ok-sos006,2020,Alna,I alt,30-39,antall personer,293
EliminatedValue,16,30112,0,3,0,ok-sos006,2020,Alna,I alt,40-49,antall personer,616
EliminatedValue,16,30112,0,4,0,ok-sos006,2020,Alna,I alt,50-59,antall personer,1309
EliminatedValue,16,30112,0,5,0,ok-sos006,2020,Alna,I alt,60-67,antall personer,1114
EliminatedValue,16,30112,1,0,0,ok-sos006,2020,Alna,Kvinner,I alt,antall personer,1959
EliminatedValue,16,30112,1,1,0,ok-sos006,2020,Alna,Kvinner,18-29,antall personer,63
EliminatedValue,16,30112,1,2,0,ok-sos006,2020,Alna,Kvinner,30-39,antall personer,143
EliminatedValue,16,30112,1,3,0,ok-sos006,2020,Alna,Kvinner,40-49,antall personer,370
EliminatedValue,16,30112,1,4,0,ok-sos006,2020,Alna,Kvinner,50-59,antall personer,752
EliminatedValue,16,30112,1,5,0,ok-sos006,2020,Alna,Kvinner,60-67,antall personer,631
EliminatedValue,16,30112,2,0,0,ok-sos006,2020,Alna,Menn,I alt,antall personer,1532
EliminatedValue,16,30112,2,1,0,ok-sos006,2020,Alna,Menn,18-29,antall personer,96
EliminatedValue,16,30112,2,2,0,ok-sos006,2020,Alna,Menn,30-39,antall personer,150
EliminatedValue,16,30112,2,3,0,ok-sos006,2020,Alna,Menn,40-49,antall personer,246
EliminatedValue,16,30112,2,4,0,ok-sos006,2020,Alna,Menn,50-59,antall personer,557
EliminatedValue,16,30112,2,5,0,ok-sos006,2020,Alna,Menn,60-67,antall personer,483
EliminatedValue,16,30113,0,0,0,ok-sos006,2020,Østensjø,I alt,I alt,antall personer,2435
EliminatedValue,16,30113,0,1,0,ok-sos006,2020,Østensjø,I alt,18-29,antall personer,103
EliminatedValue,16,30113,0,2,0,ok-sos006,2020,Østensjø,I alt,30-39,antall personer,173
EliminatedValue,16,30113,0,3,0,ok-sos006,2020,Østensjø,I alt,40-49,antall personer,378
EliminatedValue,16,30113,0,4,0,ok-sos006,2020,Østensjø,I alt,50-59,antall personer,886
EliminatedValue,16,30113,0,5,0,ok-sos006,2020,Østensjø,I alt,60-67,antall personer,895
EliminatedValue,16,30113,1,0,0,ok-sos006,2020,Østensjø,Kvinner,I alt,antall personer,1497
EliminatedValue,16,30113,1,1,0,ok-sos006,2020,Østensjø,Kvinner,18-29,antall personer,47
EliminatedValue,16,30113,1,2,0,ok-sos006,2020,Østensjø,Kvinner,30-39,antall personer,97
EliminatedValue,16,30113,1,3,0,ok-sos006,2020,Østensjø,Kvinner,40-49,antall personer,225
EliminatedValue,16,30113,1,4,0,ok-sos006,2020,Østensjø,Kvinner,50-59,antall personer,566
EliminatedValue,16,30113,1,5,0,ok-sos006,2020,Østensjø,Kvinner,60-67,antall personer,562
EliminatedValue,16,30113,2,0,0,ok-sos006,2020,Østensjø,Menn,I alt,antall personer,938
EliminatedValue,16,30113,2,1,0,ok-sos006,2020,Østensjø,Menn,18-29,antall personer,56
EliminatedValue,16,30113,2,2,0,ok-sos006,2020,Østensjø,Menn,30-39,antall personer,76
EliminatedValue,16,30113,2,3,0,ok-sos006,2020,Østensjø,Menn,40-49,antall personer,153
EliminatedValue,16,30113,2,4,0,ok-sos006,2020,Østensjø,Menn,50-59,antall personer,320
EliminatedValue,16,30113,2,5,0,ok-sos006,2020,Østensjø,Menn,60-67,antall personer,333
EliminatedValue,16,30114,0,0,0,ok-sos006,2020,Nordstrand,I alt,I alt,antall personer,1968
EliminatedValue,16,30114,0,1,0,ok-sos006,2020,Nordstrand,I alt,18-29,antall personer,114
EliminatedValue,16,30114,0,2,0,ok-sos006,2020,Nordstrand,I alt,30-39,antall personer,173
EliminatedValue,16,30114,0,3,0,ok-sos006,2020,Nordstrand,I alt,40-49,antall personer,317
EliminatedValue,16,30114,0,4,0,ok-sos006,2020,Nordstrand,I alt,50-59,antall personer,692
EliminatedValue,16,30114,0,5,0,ok-sos006,2020,Nordstrand,I alt,60-67,antall personer,672
EliminatedValue,16,30114,1,0,0,ok-sos006,2020,Nordstrand,Kvinner,I alt,antall personer,1205
EliminatedValue,16,30114,1,1,0,ok-sos006,2020,Nordstrand,Kvinner,18-29,antall personer,52
EliminatedValue,16,30114,1,2,0,ok-sos006,2020,Nordstrand,Kvinner,30-39,antall personer,92
EliminatedValue,16,30114,1,3,0,ok-sos006,2020,Nordstrand,Kvinner,40-49,antall personer,206
EliminatedValue,16,30114,1,4,0,ok-sos006,2020,Nordstrand,Kvinner,50-59,antall personer,425
EliminatedValue,16,30114,1,5,0,ok-sos006,2020,Nordstrand,Kvinner,60-67,antall personer,430
EliminatedValue,16,30114,2,0,0,ok-sos006,2020,Nordstrand,Menn,I alt,antall personer,763
EliminatedValue,16,30114,2,1,0,ok-sos006,2020,Nordstrand,Menn,18-29,antall personer,62
EliminatedValue,16,30114,2,2,0,ok-sos006,2020,Nordstrand,Menn,30-39,antall personer,81
EliminatedValue,16,30114,2,3,0,ok-sos006,2020,Nordstrand,Menn,40-49,antall personer,111
EliminatedValue,16,30114,2,4,0,ok-sos006,2020,Nordstrand,Menn,50-59,antall personer,267
EliminatedValue,16,30114,2,5,0,ok-sos006,2020,Nordstrand,Menn,60-67,antall personer,242
EliminatedValue,16,30115,0,0,0,ok-sos006,2020,Søndre Nordstrand,I alt,I alt,antall personer,2493
EliminatedValue,16,30115,0,1,0,ok-sos006,2020,Søndre Nordstrand,I alt,18-29,antall personer,135
EliminatedValue,16,30115,0,2,0,ok-sos006,2020,Søndre Nordstrand,I alt,30-39,antall personer,230
EliminatedValue,16,30115,0,3,0,ok-sos006,2020,Søndre Nordstrand,I alt,40-49,antall personer,436
EliminatedValue,16,30115,0,4,0,ok-sos006,2020,Søndre Nordstrand,I alt,50-59,antall personer,862
EliminatedValue,16,30115,0,5,0,ok-sos006,2020,Søndre Nordstrand,I alt,60-67,antall personer,830
EliminatedValue,16,30115,1,0,0,ok-sos006,2020,Søndre Nordstrand,Kvinner,I alt,antall personer,1436
EliminatedValue,16,30115,1,1,0,ok-sos006,2020,Søndre Nordstrand,Kvinner,18-29,antall personer,59
EliminatedValue,16,30115,1,2,0,ok-sos006,2020,Søndre Nordstrand,Kvinner,30-39,antall personer,112
EliminatedValue,16,30115,1,3,0,ok-sos006,2020,Søndre Nordstrand,Kvinner,40-49,antall personer,265
EliminatedValue,16,30115,1,4,0,ok-sos006,2020,Søndre Nordstrand,Kvinner,50-59,antall personer,527
EliminatedValue,16,30115,1,5,0,ok-sos006,2020,Søndre Nordstrand,Kvinner,60-67,antall personer,473
EliminatedValue,16,30115,2,0,0,ok-sos006,2020,Søndre Nordstrand,Menn,I alt,antall personer,1057
EliminatedValue,16,30115,2,1,0,ok-sos006,2020,Søndre Nordstrand,Menn,18-29,antall personer,76
EliminatedValue,16,30115,2,2,0,ok-sos006,2020,Søndre Nordstrand,Menn,30-39,antall personer,118
EliminatedValue,16,30115,2,3,0,ok-sos006,2020,Søndre Nordstrand,Menn,40-49,antall personer,171
EliminatedValue,16,30115,2,4,0,ok-sos006,2020,Søndre Nordstrand,Menn,50-59,antall personer,335
EliminatedValue,16,30115,2,5,0,ok-sos006,2020,Søndre Nordstrand,Menn,60-67,antall personer,357
EliminatedValue,16,30199,0,0,0,ok-sos006,2020,Uten registrert adresse,I alt,I alt,antall personer,11
EliminatedValue,16,30199,0,1,0,ok-sos006,2020,Uten registrert adresse,I alt,18-29,antall personer,
EliminatedValue,16,30199,0,2,0,ok-sos006,2020,Uten registrert adresse,I alt,30-39,antall personer,
EliminatedValue,16,30199,0,3,0,ok-sos006,2020,Uten registrert adresse,I alt,40-49,antall personer,1
EliminatedValue,16,30199,0,4,0,ok-sos006,2020,Uten registrert adresse,I alt,50-59,antall personer,7
EliminatedValue,16,30199,0,5,0,ok-sos006,2020,Uten registrert adresse,I alt,60-67,antall personer,3
EliminatedValue,16,30199,1,0,0,ok-sos006,2020,Uten registrert adresse,Kvinner,I alt,antall personer,6
EliminatedValue,16,30199,1,1,0,ok-sos006,2020,Uten registrert adresse,Kvinner,18-29,antall personer,
EliminatedValue,16,30199,1,2,0,ok-sos006,2020,Uten registrert adresse,Kvinner,30-39,antall personer,
EliminatedValue,16,30199,1,3,0,ok-sos006,2020,Uten registrert adresse,Kvinner,40-49,antall personer,
EliminatedValue,16,30199,1,4,0,ok-sos006,2020,Uten registrert adresse,Kvinner,50-59,antall personer,5
EliminatedValue,16,30199,1,5,0,ok-sos006,2020,Uten registrert adresse,Kvinner,60-67,antall personer,1
EliminatedValue,16,30199,2,0,0,ok-sos006,2020,Uten registrert adresse,Menn,I alt,antall personer,5
EliminatedValue,16,30199,2,1,0,ok-sos006,2020,Uten registrert adresse,Menn,18-29,antall personer,
EliminatedValue,16,30199,2,2,0,ok-sos006,2020,Uten registrert adresse,Menn,30-39,antall personer,
EliminatedValue,16,30199,2,3,0,ok-sos006,2020,Uten registrert adresse,Menn,40-49,antall personer,1
EliminatedValue,16,30199,2,4,0,ok-sos006,2020,Uten registrert adresse,Menn,50-59,antall personer,2
EliminatedValue,16,30199,2,5,0,ok-sos006,2020,Uten registrert adresse,Menn,60-67,antall personer,2
EliminatedValue,16,30118195,0,0,0,ok-sos006,2020,Ukjent bydel,I alt,I alt,antall personer,
EliminatedValue,16,30118195,0,1,0,ok-sos006,2020,Ukjent bydel,I alt,18-29,antall personer,
EliminatedValue,16,30118195,0,2,0,ok-sos006,2020,Ukjent bydel,I alt,30-39,antall personer,
EliminatedValue,16,30118195,0,3,0,ok-sos006,2020,Ukjent bydel,I alt,40-49,antall personer,
EliminatedValue,16,30118195,0,4,0,ok-sos006,2020,Ukjent bydel,I alt,50-59,antall personer,
EliminatedValue,16,30118195,0,5,0,ok-sos006,2020,Ukjent bydel,I alt,60-67,antall personer,
EliminatedValue,16,30118195,1,0,0,ok-sos006,2020,Ukjent bydel,Kvinner,I alt,antall personer,
EliminatedValue,16,30118195,1,1,0,ok-sos006,2020,Ukjent bydel,Kvinner,18-29,antall personer,
EliminatedValue,16,30118195,1,2,0,ok-sos006,2020,Ukjent bydel,Kvinner,30-39,antall personer,
