ContentsCode_kode,år_kode,bydel_kode,sosialhjelpsmottakere og berørte_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bydel_navn,sosialhjelpsmottakere og berørte_navn,statistikkvariabel_navn,verdi
EliminatedValue,1,13,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Alna,Berørte av sosialhjelp,Antall,2823
EliminatedValue,1,13,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Alna,Berørte ektefeller/samboere,Antall,378
EliminatedValue,1,13,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Alna,Berørte barn i alt,Antall,1015
EliminatedValue,1,13,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Alna,Barn av par,Antall,622
EliminatedValue,1,13,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Alna,Barn av enslig forsørger,Antall,393
EliminatedValue,1,14,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Østensjø,Sosialhjelpsmottakere i alt,Antall,1281
EliminatedValue,1,14,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Østensjø,Berørte av sosialhjelp,Antall,2308
EliminatedValue,1,14,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Østensjø,Berørte ektefeller/samboere,Antall,286
EliminatedValue,1,14,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Østensjø,Berørte barn i alt,Antall,741
EliminatedValue,1,14,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Østensjø,Barn av par,Antall,381
EliminatedValue,1,14,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Østensjø,Barn av enslig forsørger,Antall,360
EliminatedValue,1,15,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Nordstrand,Sosialhjelpsmottakere i alt,Antall,975
EliminatedValue,1,15,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Nordstrand,Berørte av sosialhjelp,Antall,1589
EliminatedValue,1,15,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Nordstrand,Berørte ektefeller/samboere,Antall,193
EliminatedValue,1,15,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Nordstrand,Berørte barn i alt,Antall,421
EliminatedValue,1,15,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Nordstrand,Barn av par,Antall,215
EliminatedValue,1,15,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Nordstrand,Barn av enslig forsørger,Antall,206
EliminatedValue,1,16,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Søndre Nordstrand,Sosialhjelpsmottakere i alt,Antall,1583
EliminatedValue,1,16,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Søndre Nordstrand,Berørte av sosialhjelp,Antall,3573
EliminatedValue,1,16,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Søndre Nordstrand,Berørte ektefeller/samboere,Antall,456
EliminatedValue,1,16,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Søndre Nordstrand,Berørte barn i alt,Antall,1534
EliminatedValue,1,16,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Søndre Nordstrand,Barn av par,Antall,868
EliminatedValue,1,16,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2006,Bydel Søndre Nordstrand,Barn av enslig forsørger,Antall,666
EliminatedValue,2,0,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Oslo i alt,Sosialhjelpsmottakere i alt,Antall,17020
EliminatedValue,2,0,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Oslo i alt,Berørte av sosialhjelp,Antall,30014
EliminatedValue,2,0,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Oslo i alt,Berørte ektefeller/samboere,Antall,3726
EliminatedValue,2,0,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Oslo i alt,Berørte barn i alt,Antall,9268
EliminatedValue,2,0,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Oslo i alt,Barn av par,Antall,5132
EliminatedValue,2,0,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Oslo i alt,Barn av enslig forsørger,Antall,4136
EliminatedValue,2,1,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Sum bydeler,Sosialhjelpsmottakere i alt,Antall,18127
EliminatedValue,2,1,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Sum bydeler,Berørte av sosialhjelp,Antall,31931
EliminatedValue,2,1,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Sum bydeler,Berørte ektefeller/samboere,Antall,3993
EliminatedValue,2,1,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Sum bydeler,Berørte barn i alt,Antall,9811
EliminatedValue,2,1,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Sum bydeler,Barn av par,Antall,5446
EliminatedValue,2,1,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Sum bydeler,Barn av enslig forsørger,Antall,4365
EliminatedValue,2,2,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Gamle Oslo,Sosialhjelpsmottakere i alt,Antall,2492
EliminatedValue,2,2,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Gamle Oslo,Berørte av sosialhjelp,Antall,4574
EliminatedValue,2,2,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Gamle Oslo,Berørte ektefeller/samboere,Antall,603
EliminatedValue,2,2,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Gamle Oslo,Berørte barn i alt,Antall,1479
EliminatedValue,2,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Gamle Oslo,Barn av par,Antall,806
EliminatedValue,2,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,673
EliminatedValue,2,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,2153
EliminatedValue,2,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,3432
EliminatedValue,2,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,415
EliminatedValue,2,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grünerløkka,Berørte barn i alt,Antall,864
EliminatedValue,2,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grünerløkka,Barn av par,Antall,467
EliminatedValue,2,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grünerløkka,Barn av enslig forsørger,Antall,397
EliminatedValue,2,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1780
EliminatedValue,2,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Sagene,Berørte av sosialhjelp,Antall,2689
EliminatedValue,2,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Sagene,Berørte ektefeller/samboere,Antall,298
EliminatedValue,2,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Sagene,Berørte barn i alt,Antall,611
EliminatedValue,2,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Sagene,Barn av par,Antall,300
EliminatedValue,2,4,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Sagene,Barn av enslig forsørger,Antall,311
EliminatedValue,2,5,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel St.Hanshaugen,Sosialhjelpsmottakere i alt,Antall,1008
EliminatedValue,2,5,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel St.Hanshaugen,Berørte av sosialhjelp,Antall,1407
EliminatedValue,2,5,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel St.Hanshaugen,Berørte ektefeller/samboere,Antall,158
EliminatedValue,2,5,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel St.Hanshaugen,Berørte barn i alt,Antall,241
EliminatedValue,2,5,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel St.Hanshaugen,Barn av par,Antall,118
EliminatedValue,2,5,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel St.Hanshaugen,Barn av enslig forsørger,Antall,123
EliminatedValue,2,6,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Frogner,Sosialhjelpsmottakere i alt,Antall,1218
EliminatedValue,2,6,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Frogner,Berørte av sosialhjelp,Antall,1680
EliminatedValue,2,6,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Frogner,Berørte ektefeller/samboere,Antall,151
EliminatedValue,2,6,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Frogner,Berørte barn i alt,Antall,311
EliminatedValue,2,6,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Frogner,Barn av par,Antall,140
EliminatedValue,2,6,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Frogner,Barn av enslig forsørger,Antall,171
EliminatedValue,2,7,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Ullern,Sosialhjelpsmottakere i alt,Antall,361
EliminatedValue,2,7,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Ullern,Berørte av sosialhjelp,Antall,555
EliminatedValue,2,7,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Ullern,Berørte ektefeller/samboere,Antall,75
EliminatedValue,2,7,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Ullern,Berørte barn i alt,Antall,119
EliminatedValue,2,7,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Ullern,Barn av par,Antall,68
EliminatedValue,2,7,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Ullern,Barn av enslig forsørger,Antall,51
EliminatedValue,2,8,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Vestre Aker,Sosialhjelpsmottakere i alt,Antall,483
EliminatedValue,2,8,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Vestre Aker,Berørte av sosialhjelp,Antall,802
EliminatedValue,2,8,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Vestre Aker,Berørte ektefeller/samboere,Antall,92
EliminatedValue,2,8,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Vestre Aker,Berørte barn i alt,Antall,227
EliminatedValue,2,8,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Vestre Aker,Barn av par,Antall,114
EliminatedValue,2,8,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Vestre Aker,Barn av enslig forsørger,Antall,113
EliminatedValue,2,9,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordre Aker,Sosialhjelpsmottakere i alt,Antall,881
EliminatedValue,2,9,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordre Aker,Berørte av sosialhjelp,Antall,1334
EliminatedValue,2,9,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordre Aker,Berørte ektefeller/samboere,Antall,142
EliminatedValue,2,9,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordre Aker,Berørte barn i alt,Antall,311
EliminatedValue,2,9,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordre Aker,Barn av par,Antall,116
EliminatedValue,2,9,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordre Aker,Barn av enslig forsørger,Antall,195
EliminatedValue,2,10,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Bjerke,Sosialhjelpsmottakere i alt,Antall,1052
EliminatedValue,2,10,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Bjerke,Berørte av sosialhjelp,Antall,2092
EliminatedValue,2,10,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Bjerke,Berørte ektefeller/samboere,Antall,316
EliminatedValue,2,10,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Bjerke,Berørte barn i alt,Antall,724
EliminatedValue,2,10,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Bjerke,Barn av par,Antall,450
EliminatedValue,2,10,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Bjerke,Barn av enslig forsørger,Antall,274
EliminatedValue,2,11,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grorud,Sosialhjelpsmottakere i alt,Antall,1138
EliminatedValue,2,11,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grorud,Berørte av sosialhjelp,Antall,2073
EliminatedValue,2,11,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grorud,Berørte ektefeller/samboere,Antall,268
EliminatedValue,2,11,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grorud,Berørte barn i alt,Antall,667
EliminatedValue,2,11,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grorud,Barn av par,Antall,368
EliminatedValue,2,11,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Grorud,Barn av enslig forsørger,Antall,299
EliminatedValue,2,12,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Stovner,Sosialhjelpsmottakere i alt,Antall,981
EliminatedValue,2,12,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Stovner,Berørte av sosialhjelp,Antall,2088
EliminatedValue,2,12,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Stovner,Berørte ektefeller/samboere,Antall,282
EliminatedValue,2,12,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Stovner,Berørte barn i alt,Antall,825
EliminatedValue,2,12,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Stovner,Barn av par,Antall,546
EliminatedValue,2,12,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Stovner,Barn av enslig forsørger,Antall,279
EliminatedValue,2,13,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Alna,Sosialhjelpsmottakere i alt,Antall,1306
EliminatedValue,2,13,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Alna,Berørte av sosialhjelp,Antall,2620
EliminatedValue,2,13,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Alna,Berørte ektefeller/samboere,Antall,376
EliminatedValue,2,13,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Alna,Berørte barn i alt,Antall,938
EliminatedValue,2,13,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Alna,Barn av par,Antall,603
EliminatedValue,2,13,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Alna,Barn av enslig forsørger,Antall,335
EliminatedValue,2,14,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Østensjø,Sosialhjelpsmottakere i alt,Antall,1052
EliminatedValue,2,14,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Østensjø,Berørte av sosialhjelp,Antall,2001
EliminatedValue,2,14,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Østensjø,Berørte ektefeller/samboere,Antall,252
EliminatedValue,2,14,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Østensjø,Berørte barn i alt,Antall,697
EliminatedValue,2,14,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Østensjø,Barn av par,Antall,367
EliminatedValue,2,14,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Østensjø,Barn av enslig forsørger,Antall,330
EliminatedValue,2,15,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordstrand,Sosialhjelpsmottakere i alt,Antall,769
EliminatedValue,2,15,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordstrand,Berørte av sosialhjelp,Antall,1301
EliminatedValue,2,15,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordstrand,Berørte ektefeller/samboere,Antall,140
EliminatedValue,2,15,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordstrand,Berørte barn i alt,Antall,392
EliminatedValue,2,15,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordstrand,Barn av par,Antall,198
EliminatedValue,2,15,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Nordstrand,Barn av enslig forsørger,Antall,194
EliminatedValue,2,16,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Søndre Nordstrand,Sosialhjelpsmottakere i alt,Antall,1453
EliminatedValue,2,16,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Søndre Nordstrand,Berørte av sosialhjelp,Antall,3283
EliminatedValue,2,16,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Søndre Nordstrand,Berørte ektefeller/samboere,Antall,425
EliminatedValue,2,16,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Søndre Nordstrand,Berørte barn i alt,Antall,1405
EliminatedValue,2,16,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Søndre Nordstrand,Barn av par,Antall,785
EliminatedValue,2,16,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2007,Bydel Søndre Nordstrand,Barn av enslig forsørger,Antall,620
EliminatedValue,3,0,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Oslo i alt,Sosialhjelpsmottakere i alt,Antall,17083
EliminatedValue,3,0,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Oslo i alt,Berørte av sosialhjelp,Antall,30402
EliminatedValue,3,0,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Oslo i alt,Berørte ektefeller/samboere,Antall,3756
EliminatedValue,3,0,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Oslo i alt,Berørte barn i alt,Antall,9563
EliminatedValue,3,0,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Oslo i alt,Barn av par,Antall,5207
EliminatedValue,3,0,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Oslo i alt,Barn av enslig forsørger,Antall,4356
EliminatedValue,3,1,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Sum bydeler,Sosialhjelpsmottakere i alt,Antall,18078
EliminatedValue,3,1,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Sum bydeler,Berørte av sosialhjelp,Antall,32131
EliminatedValue,3,1,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Sum bydeler,Berørte ektefeller/samboere,Antall,3987
EliminatedValue,3,1,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Sum bydeler,Berørte barn i alt,Antall,10066
EliminatedValue,3,1,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Sum bydeler,Barn av par,Antall,5482
EliminatedValue,3,1,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Sum bydeler,Barn av enslig forsørger,Antall,4584
EliminatedValue,3,2,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Gamle Oslo,Sosialhjelpsmottakere i alt,Antall,2505
EliminatedValue,3,2,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Gamle Oslo,Berørte av sosialhjelp,Antall,4712
EliminatedValue,3,2,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Gamle Oslo,Berørte ektefeller/samboere,Antall,596
EliminatedValue,3,2,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Gamle Oslo,Berørte barn i alt,Antall,1611
EliminatedValue,3,2,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Gamle Oslo,Barn av par,Antall,850
EliminatedValue,3,2,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Gamle Oslo,Barn av enslig forsørger,Antall,761
EliminatedValue,3,3,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Grünerløkka,Sosialhjelpsmottakere i alt,Antall,1981
EliminatedValue,3,3,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Grünerløkka,Berørte av sosialhjelp,Antall,3113
EliminatedValue,3,3,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Grünerløkka,Berørte ektefeller/samboere,Antall,365
EliminatedValue,3,3,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Grünerløkka,Berørte barn i alt,Antall,767
EliminatedValue,3,3,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Grünerløkka,Barn av par,Antall,418
EliminatedValue,3,3,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Grünerløkka,Barn av enslig forsørger,Antall,349
EliminatedValue,3,4,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Sagene,Sosialhjelpsmottakere i alt,Antall,1837
EliminatedValue,3,4,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Sagene,Berørte av sosialhjelp,Antall,2775
EliminatedValue,3,4,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Sagene,Berørte ektefeller/samboere,Antall,297
EliminatedValue,3,4,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Sagene,Berørte barn i alt,Antall,641
EliminatedValue,3,4,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Sagene,Barn av par,Antall,306
EliminatedValue,3,4,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Sagene,Barn av enslig forsørger,Antall,335
EliminatedValue,3,5,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel St.Hanshaugen,Sosialhjelpsmottakere i alt,Antall,1044
EliminatedValue,3,5,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel St.Hanshaugen,Berørte av sosialhjelp,Antall,1469
EliminatedValue,3,5,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel St.Hanshaugen,Berørte ektefeller/samboere,Antall,148
EliminatedValue,3,5,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel St.Hanshaugen,Berørte barn i alt,Antall,277
EliminatedValue,3,5,4,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel St.Hanshaugen,Barn av par,Antall,122
EliminatedValue,3,5,5,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel St.Hanshaugen,Barn av enslig forsørger,Antall,155
EliminatedValue,3,6,0,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Frogner,Sosialhjelpsmottakere i alt,Antall,1130
EliminatedValue,3,6,1,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Frogner,Berørte av sosialhjelp,Antall,1568
EliminatedValue,3,6,2,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Frogner,Berørte ektefeller/samboere,Antall,153
EliminatedValue,3,6,3,0,Sosialhjelpsmottakere og berørte etter bydel (B),2008,Bydel Frogner,Berørte barn i alt,Antall,285
