ContentsCode_kode,År_kode,Geografi_kode,Aldersgrupper_kode,Måltall_kode,ContentsCode_navn,År_navn,Geografi_navn,Aldersgrupper_navn,Måltall_navn,verdi
EliminatedValue,0,9,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Bjerke,75-79 år,Personer,759
EliminatedValue,0,9,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Bjerke,80-84 år,Personer,725
EliminatedValue,0,9,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Bjerke,85-89 år,Personer,476
EliminatedValue,0,9,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Bjerke,90 år +,Personer,183
EliminatedValue,0,10,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,Alder i alt,Personer,25408
EliminatedValue,0,10,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,0 år,Personer,379
EliminatedValue,0,10,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,1-2 år,Personer,783
EliminatedValue,0,10,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,3-5 år,Personer,1002
EliminatedValue,0,10,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,6-9 år,Personer,1305
EliminatedValue,0,10,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,10-12 år,Personer,938
EliminatedValue,0,10,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,13-15 år,Personer,930
EliminatedValue,0,10,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,16-17 år,Personer,592
EliminatedValue,0,10,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,18-19 år,Personer,582
EliminatedValue,0,10,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,20-22 år,Personer,842
EliminatedValue,0,10,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,23-24 år,Personer,620
EliminatedValue,0,10,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,25-29 år,Personer,1856
EliminatedValue,0,10,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,30-39 år,Personer,4241
EliminatedValue,0,10,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,40-49 år,Personer,3839
EliminatedValue,0,10,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,50-66 år,Personer,4479
EliminatedValue,0,10,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,67-74 år,Personer,1263
EliminatedValue,0,10,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,75-79 år,Personer,694
EliminatedValue,0,10,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,80-84 år,Personer,554
EliminatedValue,0,10,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,85-89 år,Personer,349
EliminatedValue,0,10,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Grorud,90 år +,Personer,160
EliminatedValue,0,11,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,Alder i alt,Personer,29373
EliminatedValue,0,11,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,0 år,Personer,428
EliminatedValue,0,11,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,1-2 år,Personer,819
EliminatedValue,0,11,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,3-5 år,Personer,1275
EliminatedValue,0,11,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,6-9 år,Personer,1660
EliminatedValue,0,11,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,10-12 år,Personer,1205
EliminatedValue,0,11,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,13-15 år,Personer,1175
EliminatedValue,0,11,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,16-17 år,Personer,804
EliminatedValue,0,11,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,18-19 år,Personer,775
EliminatedValue,0,11,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,20-22 år,Personer,1057
EliminatedValue,0,11,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,23-24 år,Personer,684
EliminatedValue,0,11,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,25-29 år,Personer,1763
EliminatedValue,0,11,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,30-39 år,Personer,4263
EliminatedValue,0,11,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,40-49 år,Personer,4220
EliminatedValue,0,11,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,50-66 år,Personer,6063
EliminatedValue,0,11,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,67-74 år,Personer,1643
EliminatedValue,0,11,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,75-79 år,Personer,714
EliminatedValue,0,11,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,80-84 år,Personer,472
EliminatedValue,0,11,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,85-89 år,Personer,255
EliminatedValue,0,11,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Stovner,90 år +,Personer,98
EliminatedValue,0,12,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,Alder i alt,Personer,45074
EliminatedValue,0,12,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,0 år,Personer,723
EliminatedValue,0,12,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,1-2 år,Personer,1295
EliminatedValue,0,12,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,3-5 år,Personer,1778
EliminatedValue,0,12,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,6-9 år,Personer,2176
EliminatedValue,0,12,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,10-12 år,Personer,1521
EliminatedValue,0,12,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,13-15 år,Personer,1510
EliminatedValue,0,12,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,16-17 år,Personer,1039
EliminatedValue,0,12,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,18-19 år,Personer,1072
EliminatedValue,0,12,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,20-22 år,Personer,1556
EliminatedValue,0,12,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,23-24 år,Personer,1165
EliminatedValue,0,12,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,25-29 år,Personer,3697
EliminatedValue,0,12,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,30-39 år,Personer,7487
EliminatedValue,0,12,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,40-49 år,Personer,6265
EliminatedValue,0,12,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,50-66 år,Personer,8850
EliminatedValue,0,12,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,67-74 år,Personer,2063
EliminatedValue,0,12,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,75-79 år,Personer,1140
EliminatedValue,0,12,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,80-84 år,Personer,883
EliminatedValue,0,12,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,85-89 år,Personer,595
EliminatedValue,0,12,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Alna,90 år +,Personer,259
EliminatedValue,0,13,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,Alder i alt,Personer,44506
EliminatedValue,0,13,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,0 år,Personer,643
EliminatedValue,0,13,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,1-2 år,Personer,1326
EliminatedValue,0,13,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,3-5 år,Personer,1747
EliminatedValue,0,13,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,6-9 år,Personer,2053
EliminatedValue,0,13,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,10-12 år,Personer,1535
EliminatedValue,0,13,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,13-15 år,Personer,1483
EliminatedValue,0,13,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,16-17 år,Personer,996
EliminatedValue,0,13,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,18-19 år,Personer,909
EliminatedValue,0,13,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,20-22 år,Personer,1220
EliminatedValue,0,13,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,23-24 år,Personer,811
EliminatedValue,0,13,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,25-29 år,Personer,2842
EliminatedValue,0,13,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,30-39 år,Personer,7447
EliminatedValue,0,13,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,40-49 år,Personer,6669
EliminatedValue,0,13,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,50-66 år,Personer,7339
EliminatedValue,0,13,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,67-74 år,Personer,2636
EliminatedValue,0,13,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,75-79 år,Personer,1968
EliminatedValue,0,13,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,80-84 år,Personer,1595
EliminatedValue,0,13,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,85-89 år,Personer,953
EliminatedValue,0,13,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Østensjø,90 år +,Personer,334
EliminatedValue,0,14,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,Alder i alt,Personer,44781
EliminatedValue,0,14,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,0 år,Personer,616
EliminatedValue,0,14,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,1-2 år,Personer,1246
EliminatedValue,0,14,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,3-5 år,Personer,1756
EliminatedValue,0,14,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,6-9 år,Personer,2174
EliminatedValue,0,14,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,10-12 år,Personer,1676
EliminatedValue,0,14,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,13-15 år,Personer,1529
EliminatedValue,0,14,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,16-17 år,Personer,1105
EliminatedValue,0,14,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,18-19 år,Personer,994
EliminatedValue,0,14,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,20-22 år,Personer,1274
EliminatedValue,0,14,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,23-24 år,Personer,818
EliminatedValue,0,14,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,25-29 år,Personer,2739
EliminatedValue,0,14,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,30-39 år,Personer,6700
EliminatedValue,0,14,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,40-49 år,Personer,6834
EliminatedValue,0,14,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,50-66 år,Personer,8732
EliminatedValue,0,14,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,67-74 år,Personer,2297
EliminatedValue,0,14,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,75-79 år,Personer,1422
EliminatedValue,0,14,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,80-84 år,Personer,1411
EliminatedValue,0,14,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,85-89 år,Personer,979
EliminatedValue,0,14,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Nordstrand,90 år +,Personer,479
EliminatedValue,0,15,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,Alder i alt,Personer,35008
EliminatedValue,0,15,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,0 år,Personer,595
EliminatedValue,0,15,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,1-2 år,Personer,1244
EliminatedValue,0,15,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,3-5 år,Personer,1789
EliminatedValue,0,15,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,6-9 år,Personer,2205
EliminatedValue,0,15,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,10-12 år,Personer,1700
EliminatedValue,0,15,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,13-15 år,Personer,1679
EliminatedValue,0,15,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,16-17 år,Personer,1225
EliminatedValue,0,15,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,18-19 år,Personer,1149
EliminatedValue,0,15,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,20-22 år,Personer,1486
EliminatedValue,0,15,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,23-24 år,Personer,897
EliminatedValue,0,15,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,25-29 år,Personer,2191
EliminatedValue,0,15,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,30-39 år,Personer,5210
EliminatedValue,0,15,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,40-49 år,Personer,5548
EliminatedValue,0,15,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,50-66 år,Personer,6271
EliminatedValue,0,15,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,67-74 år,Personer,890
EliminatedValue,0,15,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,75-79 år,Personer,402
EliminatedValue,0,15,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,80-84 år,Personer,289
EliminatedValue,0,15,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,85-89 år,Personer,170
EliminatedValue,0,15,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2008,Bydel Søndre Nordstrand,90 år +,Personer,68
EliminatedValue,1,100000,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,Alder i alt,Personer,574364
EliminatedValue,1,100000,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,0 år,Personer,9649
EliminatedValue,1,100000,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,1-2 år,Personer,16772
EliminatedValue,1,100000,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,3-5 år,Personer,21115
EliminatedValue,1,100000,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,6-9 år,Personer,23477
EliminatedValue,1,100000,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,10-12 år,Personer,16553
EliminatedValue,1,100000,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,13-15 år,Personer,16042
EliminatedValue,1,100000,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,16-17 år,Personer,10914
EliminatedValue,1,100000,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,18-19 år,Personer,11630
EliminatedValue,1,100000,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,20-22 år,Personer,21144
EliminatedValue,1,100000,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,23-24 år,Personer,17236
EliminatedValue,1,100000,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,25-29 år,Personer,59737
EliminatedValue,1,100000,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,30-39 år,Personer,110739
EliminatedValue,1,100000,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,40-49 år,Personer,79366
EliminatedValue,1,100000,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,50-66 år,Personer,100502
EliminatedValue,1,100000,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,67-74 år,Personer,23474
EliminatedValue,1,100000,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,75-79 år,Personer,12624
EliminatedValue,1,100000,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,80-84 år,Personer,10967
EliminatedValue,1,100000,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,85-89 år,Personer,8130
EliminatedValue,1,100000,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Oslo i alt,90 år +,Personer,4293
EliminatedValue,1,1,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,Alder i alt,Personer,41478
EliminatedValue,1,1,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,0 år,Personer,940
EliminatedValue,1,1,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,1-2 år,Personer,1413
EliminatedValue,1,1,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,3-5 år,Personer,1481
EliminatedValue,1,1,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,6-9 år,Personer,1378
EliminatedValue,1,1,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,10-12 år,Personer,835
EliminatedValue,1,1,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,13-15 år,Personer,767
EliminatedValue,1,1,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,16-17 år,Personer,515
EliminatedValue,1,1,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,18-19 år,Personer,584
EliminatedValue,1,1,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,20-22 år,Personer,1544
EliminatedValue,1,1,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,23-24 år,Personer,1450
EliminatedValue,1,1,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,25-29 år,Personer,6302
EliminatedValue,1,1,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2009,Bydel Gamle Oslo,30-39 år,Personer,11352
