kommunenr,bydel,aar,manedsnr,ant_husstander_utbetaling,ant_husstander_termin,ant_soknader,ant_avslag,utbetalt_belop,gjsnitt_bostotte,gjsnitt_inntekt_mnd,gjsnitt_boutgift_mnd,ant_over_tak
0325,Søndre Nordstrand,2012,7,1127,1045,1185,140,3675559,3261.37,11362.05,8533.72,755
0325,Søndre Nordstrand,2012,8,1045,1053,1121,68,3339922,3196.1,11637.91,8567.22,696
0325,Søndre Nordstrand,2012,9,1053,1067,1132,65,3360596,3191.45,11569.52,8598.24,701
0325,Søndre Nordstrand,2012,10,1067,1080,1129,49,3391160,3178.22,11632.74,8655.77,721
0325,Søndre Nordstrand,2012,11,1080,1071,1141,70,3455365,3199.41,11489.7,8695.12,732
0325,Søndre Nordstrand,2012,12,1071,1081,1119,38,3425544,3198.45,11518.18,8687.65,729
0325,Søndre Nordstrand,2013,1,1081,1061,1130,69,3455142,3196.25,11524.47,8733.29,739
0325,Søndre Nordstrand,2013,2,1061,1036,1134,98,3385784,3191.13,11498.92,8738.78,731
0325,Søndre Nordstrand,2013,3,1036,1070,1124,54,3304162,3189.35,11618.2,8801.25,720
0325,Søndre Nordstrand,2013,4,1070,1093,1146,53,3430470,3206.05,11512.54,8869.43,749
0325,Søndre Nordstrand,2013,5,1093,1094,1150,56,3526703,3226.63,11415.42,8917.63,771
0325,Søndre Nordstrand,2013,6,1094,1090,1128,38,3540890,3236.65,11299.02,8962.93,776
0325,Søndre Nordstrand,2013,7,1090,1020,1154,134,3529839,3238.38,11351.97,8999.74,776
0325,Søndre Nordstrand,2013,8,1020,1025,1099,74,3223728,3160.52,11705.8,9009.17,733
0325,Søndre Nordstrand,2013,9,1025,1053,1112,59,3262305,3182.74,11538.36,9062.5,741
0325,Søndre Nordstrand,2013,10,1053,1053,1110,57,3375302,3205.42,11445.86,9139.35,774
0325,Søndre Nordstrand,2013,11,1053,1082,1128,46,3360506,3191.36,11444.78,9177.72,778
0325,Søndre Nordstrand,2013,12,1082,1081,1136,55,3473548,3210.3,11359.73,9220.76,805
0325,Søndre Nordstrand,2014,1,1081,1082,1141,59,3466469,3206.72,11428.85,9251.81,806
0325,Søndre Nordstrand,2014,2,1082,1100,1150,50,3571558,3300.89,11579.8,9296.1,798
0325,Søndre Nordstrand,2014,3,1100,1099,1148,49,3665262,3332.06,11507.29,9348.29,817
0325,Søndre Nordstrand,2014,4,1099,1104,1160,56,3655944,3326.61,11458.45,9339.32,815
0325,Søndre Nordstrand,2014,5,1104,1124,1187,63,3666894,3321.46,11380.87,9341.28,815
0325,Søndre Nordstrand,2014,6,1124,1153,1230,77,3735895,3323.75,11354.36,9373.7,838
0325,Søndre Nordstrand,2014,7,1153,1098,1223,125,3856038,3344.35,11272.97,9457.67,873
0325,Søndre Nordstrand,2014,8,1098,1118,1199,81,3523936,3209.41,11888.09,9550.87,839
0325,Søndre Nordstrand,2014,9,1118,1142,1220,78,3603871,3223.5,11783.84,9632.61,864
0325,Søndre Nordstrand,2014,10,1142,1162,1237,75,3717671,3255.4,11578.31,9697.16,883
0325,Søndre Nordstrand,2014,11,1162,1180,1273,93,3798329,3268.79,11501.35,9751.08,906
0325,Søndre Nordstrand,2014,12,1180,1168,1232,64,3845039,3258.51,11454.7,9730.13,918
0325,Søndre Nordstrand,2015,1,1168,1139,1267,128,3817969,3268.81,11375.02,9744.21,908
0325,Søndre Nordstrand,2015,2,1139,1175,1256,81,3817959,3352.03,11348.99,9787.08,873
0325,Søndre Nordstrand,2015,3,1175,1209,1286,77,3971656,3380.13,11405.73,9899.61,916
0325,Søndre Nordstrand,2015,4,1209,1232,1279,47,4106700,3396.77,11388.4,9940.83,943
0325,Søndre Nordstrand,2015,5,1232,1237,1310,73,4184643,3396.63,11397.02,9984.79,966
0325,Søndre Nordstrand,2015,6,1237,1262,1313,51,4189417,3386.76,11433.73,10006.12,973
0325,Søndre Nordstrand,2015,7,1262,1157,1320,163,4284515,3395.02,11341.79,10036.48,995
0325,Søndre Nordstrand,2015,8,1157,1162,1233,71,3927487,3394.54,11264.51,10125.55,924
0325,Søndre Nordstrand,2015,9,1162,1149,1245,96,3972623,3418.78,11230.93,10170.55,934
0325,Søndre Nordstrand,2015,10,1149,1173,1230,57,3937946,3427.28,11046.27,10176.27,930
0325,Søndre Nordstrand,2015,11,1173,1174,1233,59,4012310,3420.55,11093.52,10166.96,947
0325,Søndre Nordstrand,2015,12,1174,1189,1245,56,4017156,3421.77,11016.01,10171.07,950
0325,Søndre Nordstrand,2016,1,1189,1144,1266,122,4091123,3440.81,10954.97,10200.79,965
0325,Søndre Nordstrand,2016,2,1144,1180,1234,54,4185113,3658.32,10927.76,10181.28,920
0325,Søndre Nordstrand,2016,3,1180,1204,1270,66,4331739,3670.97,10981.29,10234.62,956
0325,Søndre Nordstrand,2016,4,1204,1225,1309,84,4402815,3656.82,10959.13,10249.81,979
0325,Søndre Nordstrand,2016,5,1225,1235,1294,59,4480863,3657.85,10964.65,10283.81,999
0325,Søndre Nordstrand,2016,6,1235,1261,1316,55,4536477,3673.26,10901.84,10348.51,1016
0325,Søndre Nordstrand,2016,7,1261,1154,1314,160,4646456,3684.74,10740.35,10345.78,1040
0325,Søndre Nordstrand,2016,8,1154,1163,1236,73,4176879,3619.48,10787.15,10433.41,965
0325,Søndre Nordstrand,2016,9,1163,1176,1233,57,4234503,3641.02,10789.8,10478.38,980
0325,Søndre Nordstrand,2016,10,1176,1182,1242,60,4276123,3636.16,10754.72,10510.42,996
0325,Søndre Nordstrand,2016,11,1182,1203,1258,55,4301102,3638.83,10687.69,10481.7,999
0325,Søndre Nordstrand,2016,12,1203,1228,1272,44,4374256,3636.12,10610.57,10493.9,1012
0325,Søndre Nordstrand,2017,1,1228,1044,1310,266,4484598,3651.95,10497.09,10515.16,1031
0325,Søndre Nordstrand,2017,2,1044,1119,1352,233,3832972,3671.43,10063.5,10479.14,880
0325,Søndre Nordstrand,2017,3,1119,1157,1414,257,4169073,3725.71,9850.87,10454.19,935
0325,Søndre Nordstrand,2017,4,1157,1181,1346,165,4230683,3656.6,10278.53,10497.67,964
0325,Søndre Nordstrand,2017,5,1181,1102,1353,251,4333822,3669.62,10188.82,10462.58,986
0325,Søndre Nordstrand,2017,6,1102,1128,1347,219,4046537,3671.99,10166.9,10564.63,930
0325,Søndre Nordstrand,2017,7,1128,1135,1356,221,4227372,3747.67,10485.58,10600.03,946
0325,Søndre Nordstrand,2017,8,1135,1181,1391,210,4298042,3786.82,10379.2,10713.36,959
0325,Søndre Nordstrand,2017,9,1181,1169,1372,203,4524032,3830.68,10462.31,10786.76,1004
0325,Søndre Nordstrand,2017,10,1169,1116,1375,259,4484472,3836.16,10412.53,10791.21,993
0325,Søndre Nordstrand,2017,11,1116,1152,1354,202,4238666,3798.09,10557.22,10839.59,955
0325,Søndre Nordstrand,2017,12,1152,1173,1366,193,4382187,3803.98,10551.09,10822.29,992
0325,Søndre Nordstrand,2018,1,1173,1144,1376,232,4438996,3784.31,10693.19,10817.76,1008
0325,Søndre Nordstrand,2018,2,1144,1196,1383,187,4343977,3797.18,10575.98,10930.89,999
